Title,Year,Movie ID,Director,Stars,Votes
Bright Ones,2019,tt7772498,David Norona,"('Fred Vassallo', 'Peyton Allen', 'Josie Buchanan', 'Chloé Elizabeth Vassallo', 'Asher Hansow')",7.8
Wheels,2020,tt7563696,Paul Starkman,"('Arnstar', 'Shyrley Rodriguez', 'Joshua Boone', 'Kareem Savinon')",7.4
The Slayer Chronicles - Volume 1,2021,tt11419500,Tim Russ,"('Richard Tyson', 'Madison Russ', 'Crystal Allen', 'Tim Russ')",6.4
Then Came You,2020,tt8367084,Adriana Trigiani,"('Craig Ferguson', 'Kathie Lee Gifford', 'Ford Kiernan', 'Elizabeth Hurley')",6
The Bunny Man,2021,tt9275848,Bobby McGruther,"('Bobby McGruther', 'Keri Costa', 'Mark A. Yajcaji', 'Amandalyn McLellan')",5.6
Unsound,2020,tt6051918,Ian Watson,"('Reece Noi', 'Anthony Brandon Wong', 'James Fraser', 'Aiden Mckenzie')",5
Evolutionary,2021,tt4008584,Oliver Crawford,"('Tim Bentinck', 'Louis Bernard', 'Simon Berry', 'Pedro Lloyd Gardiner')",6.4
Ford v Ferrari,2019,tt1950186,Carroll Shelby,"('Ken Miles', 'James Mangold', 'Matt Damon', 'Christian Bale', 'Jon Bernthal', 'Caitríona Balfe')",8.1
Kottayam,2020,tt8226508,Binu Bhaskar,"('Sreenath Janardhanan', 'Chinnu Kuruvila', 'Ravi Mathew', 'Aneesh Menon')",8
Far More,2021,tt12661314,Ally Walker,"('Selma Blair', 'Brian J. Carter', 'Bailey Chase', 'Yetta Gottesman')",6
A Fall from Grace,2020,tt11390036,Tyler Perry,"('Crystal Fox', 'Phylicia Rashad', 'Bresha Webb', 'Mehcad Brooks')",5.9
TeraStorm,2022,tt21343836,Andrew Kaggia,"('Melvin Alusa', 'Mungai Kiroga', 'Peter Mudamba', 'Sarah Muhoho')",8.5
Vagrant,2020,tt12788472,Caleb Ryan,"('Luke Oparah', 'Ana Isabella Piñero', 'Joseph C. Ryan', 'Kevin Kaye')",7
King B.'s Hate... Love,2021,tt15461714,King B.,"('King B.', 'Brandall Cole', 'Damn Fool', 'Olivia Gant')",9.3
I Think We Are Alone,2021,tt15844524,Kathy Burke,"('Scott Graham', 'Diveen Henry', 'Andrew Turner', 'Khai Shaw', 'Charlotte Bate')",7.5
Doppelgänger,2019,tt4131798,Gian Guido Zurli,"('Clelia Cicero', 'Stefano Torselli', 'Irene Marone', 'Giustiniano Alpi')",5.3
Wallflower,2019,tt6983908,Jagger Gravning,"('David Call', 'Atsuko Okatsuka', 'Conner Marx', 'Hannah Horton')",5.8
Scarecrows,2019,tt10951768,Cooper Neidecker,"('Cooper Neidecker', 'Trey Seaba', 'Kailan Erman', 'Abby Knoettgen')",6.6
Alcarràs,2022,tt11930126,Carla Simón,"('Sonia Castelo', 'Josep Abad', 'Jordi Pujol Dolcet', 'Anna Otin', 'Albert Bosch')",7
Three Tall Women,2022,tt22632298,Barry Avrich,"('Martha Henry', 'Lucy Peacock', 'Mamie Zwettler', 'Andrew Iles')",6
The Last Five Years,2020,tt13589412,Jonathan O'Boyle,"('Oli Higginson', 'Molly Lynch')",7.1
Unthinkably Good Things,2022,tt18955596,Terri J. Vaughn,"('Erica Ash', 'Joyful Drake', 'Lance Gross', 'Jermaine Love')",5.6
Oops! You're A Vampire,2022,tt21358376,Phil Messerer,"('Eilis Cahill', 'Devon Dionne', 'Chase Gilbertson', 'JoJo Hristova')",6.5
Jurassic Planet,2021,tt13458766,Evan Tramel,"('Marco Guzmán', 'Simon Hill', 'Simon Jackson', 'Doug Leijgard')",7.2
Pinpoint,2022,tt17043084,Nathan Staley,"('Neil Bhagwani', 'Kale Conaway', 'Dante Demarino', 'Milin Goldstein')",9.2
Meth Village,2022,tt19246034,Jaiden Marchetti,"('Monkey Ice', 'Ryder Lewellen', 'LilNasX2013', 'Max Mandlestein')",7.8
National Theater Live: Cyrano de Bergerac,2019,tt10160742,Jamie Lloyd,"('Tony Grech-Smith', 'James McAvoy', 'Anita-Joy Uwajeh', 'Eben Figueiredo', 'Michele Austin')",8.8
Uncut Gems,2019,tt5727208,Benny Safdie,"('Josh Safdie', 'Adam Sandler', 'Julia Fox', 'Idina Menzel', 'Mesfin Lamengo')",7.4
Last Resort,2023,tt10923250,Jean-Marc Minéo,"('Jonathan Patrick Foo', 'Clayton Norcross', 'Julaluck Ismalone', 'Alex Santi')",5.7
The Gray Man,2022,tt1649418,Anthony Russo,"('Joe Russo', 'Ryan Gosling', 'Chris Evans', 'Ana de Armas', 'Billy Bob Thornton')",6.5
A Risky Revenge,2019,tt10423506,Paul Ruven,"('Max Croes', 'Golda de Leon', 'Gonny Gaakeer', 'Jenny Hsia')",5.4
Killroy Was Here,2022,tt6993240,Kevin Smith,"('Jason Mewes', 'Harley Quinn Smith', ""Ryan O'Nan"", 'Azita Ghanizada')",6.7
Rabid,2019,tt5628902,Jen Soska,"('Sylvia Soska', 'Laura Vandervoort', 'Benjamin Hollingsworth', 'Ted Atherton', 'Hanneke Talbot')",5.2
Glob Lessons,2021,tt13463318,Nicole Rodenburg,"('Nicole Rodenburg', 'Colin Froeber', 'Edmund Donovan', 'Linden Charbonneaux')",8.2
Dulcinea,2019,tt6414392,David Hebrero,"('Steven Tulumello', 'Sara Sanz', 'Germán Torres', 'Thalma de Freitas')",6.7
Thor: Love and Thunder,2022,tt10648342,Taika Waititi,"('Chris Hemsworth', 'Natalie Portman', 'Christian Bale', 'Tessa Thompson')",6.2
Life After BOB: The Chalice Study,2021,tt15293132,Ian Cheng,"('Poonam Basu', 'Cherami Leigh', 'Dana Lee', 'Gwendoline Yeo')",6.8
Mafia Mamma,2023,tt13923456,Catherine Hardwicke,"('Toni Collette', 'Monica Bellucci', 'Sophia Nomvete', 'Alessandro Bressanello')",5.5
Barfota Rop,2023,tt23849066,Maria Viklund,"('Lova Viklund', 'Anneli Andersson', 'Elivia Viklund', 'Sara-Liv Viklund')",6.1
Crystal Palace vs Liverpool,2019,tt11333926,N/A,(),5
Whina,2022,tt6826120,James Napier Robertson,"('Paula Whetu Jones', 'Jayden Daniels', 'Rena Owen', 'Vinnie Bennett', 'James Rolleston')",7.3
Lemonheads,2020,tt3914684,Ryder Doupe,"('Dawson Doupé', 'Todd Tapper', 'George Jonson', 'Samuel Wyatt', 'Jeffery Dean', 'William Shockley')",5.4
Saturnalia: Cave-Girl from Outer Space,2022,tt11249650,Joshua Kennedy,"('Dani Thompson', 'Joshua Kennedy', 'Stefanie Jo Saenz', 'Jonathan Tamez')",7.4
Scare Package,2019,tt7521214,Courtney Andujar,"('Hillary Andujar', 'Anthony Cousins', 'Emily Hagins', 'Aaron B. Koontz', 'Chris McInroy', 'Noah Segan', 'Baron Vaughn', 'Jon Michael Simpson', 'Luxy Banner', 'Sydney Huddleston', 'Haley Alea Erickson')",5.5
A Safe Place,2020,tt10497656,John Henry Westhead,"('Dean Ackerman', 'Eirini Mo', 'Mark Ramsay', 'Evelina Bredikyte')",7.1
18 Pages,2022,tt11915042,Palnati Surya Pratap,"('Anupama Parameswaran', 'Nikhil Siddharth', 'DJ Express', 'Vaibhav Gohil')",7
Opening the Mind,2019,tt9061308,Michael Todd Schneider,"('Max Almeida', 'Justin Alvarez', 'Pamela Anderson', 'Jeff Clark')",6.6
Dangerous Ones,2022,tt15255448,Rankin Dean,"('Joshua Logan Alexander', 'Mariel Ardila', 'Gabe Baca', 'Lily Balogh')",8.9
All My Loving,2019,tt8811474,Edward Berger,"('Lars Eidinger', 'Nele Mueller-Stöfen', 'Hans Löw', 'Christine Schorn')",6.3
Who's with Me?,2021,tt14153138,Austin Allan James,"('Emma Julia Jacobs', 'Ryan Sherrill', 'Lady Turtle', 'Katie Shapiro')",8.4
The Honeymoon,2023,tt25394054,Bianca Isaac,"('Kajal Bagwandeen', 'Tumi Morake', 'Minnie Dlamini', 'Stevel Marc')",9.1
Reggie: A Millenial Depression Comedy,2021,tt10378240,Jacques Belliveau,"('Jacques Belliveau', 'Gary Busey', 'Hanna Brown', 'Duke Wicker')",-
Bright: Samurai Soul,2021,tt14837960,Kyohei Ishiguro,"('Simu Liu', 'Victoria Grace', 'Keone Young', 'Kenjirô Tsuda')",5.5
The Outfit,2022,tt14114802,Graham Moore,"('Mark Rylance', 'Zoey Deutch', 'John Gumley-Mason', 'Stephen Knox')",7.2
Father of the Bride,2022,tt13249596,Gary Alazraki,"('Andy Garcia', 'Gloria Estefan', 'Adria Arjona', 'Isabela Merced')",5.9
Naina ki Sharafat,2022,tt17514050,Saqib Khan,"('Saba Qamar', 'Ahmed Hassan', 'Saleem Mairaj')",7.7
Boys on Film 22: Love to Love You,2022,tt21147534,Jamie Dispirito,"('Rafael Ruiz Espejo', 'Thomas Hescott', 'Akira Kamiki', 'Andrew Lee', 'Mitchell Marion', 'Oliver Mason', 'Michael Elias Thomas', 'Ben Aldridge', 'Simon Lennon', 'Samuel Barnett', 'Julio Aracack')",7.7
Shadows,2020,tt11942126,Dylan McKay,"('Mac Jolly', 'Josh Randall', 'Brandon Morgan', 'Mykie Valenzuela')",8.5
KillHer,2022,tt14998356,Robyn August,"('M.C. Huff', 'Emily Hall', 'Jenna Z. Alvarez', 'Nicole Lovince')",9.2
Last Train to Christmas,2021,tt14061008,Julian Kemp,"('Michael Sheen', 'Cary Elwes', 'Nathalie Emmanuel', 'Katherine Kelly')",6
The Tale of the Fatherless,2021,tt12699572,Stefan Davis,"('Mica Nadeen', 'Daniel Alexander', 'Llewela Bailey', 'Tonia Daley-Campbell', 'Sadé Davis')",8.7
Batsh*t Bride,2019,tt8026432,Jonathan Smith,"('Meghan Falcone', 'Josh Covitt', 'Jonny Svarzbein', 'Alicia Giangrisostomi')",5.7
Plaga Zombie: American Invasion,2021,tt5295032,Garry Medeiros,"('Pablo Parés', 'Hernán Sáez', 'Ben Tolosa', 'Matthew G. Hill', 'Corey Spencer', 'Walter Rivero')",7.3
Kanwar,2023,tt26475846,Praful Tyagi,"('Amit Malik', 'Nitin Rao', 'Narendra Rao', 'Rishab Parashar')",7.8
Louisa: An Amazing Adventure,2021,tt5378246,Stephen Cookson,"('David Reynolds', 'Celia Imrie')",7.8
Body Brokers,2021,tt9585676,John Swab,"('Suzanne Wind', 'Frank Grillo', 'Alice Englert', 'Samone James')",6.2
Serial (Bad) Weddings 3,2021,tt10405142,Philippe de Chauveron,"('Christian Clavier', 'Chantal Lauby', 'Ary Abittan', 'Medi Sadoun')",6.1
Cobalt Blue,2022,tt15314640,Sachin Kundalkar,"('Neelay Mehendale', 'Prateik Babbar', 'Lovish Bhatia', 'Neil Bhoopalam')",6.5
Selvagem,2019,tt11235886,Diego da Costa,"('Fran Santos', 'Kelson Succi', 'Lucélia Santos', 'Paulo Pinheiro')",7.4
Persecuted,2019,tt9362276,Yesid Leone,"('Roberto Escobar', 'María Gaviria', 'Kristina Lilley', 'Gonzalo Vivanco')",6.4
Tapeworm,2019,tt10259162,Milos Mitrovic,"('Fabian Velasco', 'Alex Ateah', 'Dave Barber', 'Stephanie Berrington', 'Adam Brooks')",5.7
Jezebel,2019,tt7103742,Numa Perrier,"('Tiffany Tenille', 'Numa Perrier', 'Brett Gelman', 'Stephen Barrington')",5.9
Sugar,2019,tt10583948,Rex,"('Dennis Nana Dwamena', 'James Gardiner', 'Christie Quincyna Quacoopome', 'Adjetey Anang')",8.6
Hurt by Paradise,2019,tt6531890,Greta Bellamacina,"('Greta Bellamacina', 'Sadie Brown', 'Nicholas Rowe', 'Natalie Hand')",5.6
Not Left in Vegas,2020,tt13973900,Kamal Smith,"('Kwan Ashford', 'Shavannahre Brazier', 'Deja Cranshaw', 'Dez Cortez Crenshaw')",6.8
See How They Run,2022,tt13640696,Tom George,"('Kieran Hodgson', 'Pearl Chanda', 'Gregory Cox', 'Harris Dickinson')",6.5
Phil,2019,tt5328006,Greg Kinnear,"('Greg Kinnear', 'Emily Mortimer', 'Bradley Whitford', 'Jay Duplass')",5.4
Darla's Book Club: Discussing the Lord of the Rings,2021,tt14364910,Jason B. Boret,"('Katabelle',)",7.7
Adeline,2022,tt13260630,Greg James,"('John Schneider', 'David Chokachi', 'Erin Bethea', 'Orli Gottesman')",6.3
Orzel. Ostatni patrol,2022,tt4741504,Jacek Blawut,"('Tomasz Zietek', 'Mateusz Kosciukiewicz', 'Antoni Pawlicki', 'Rafal Zawierucha')",5
Lying and Stealing,2019,tt7558302,Matt Aselton,"('Theo James', 'Emily Ratajkowski', 'Fred Melamed', 'Ebon Moss-Bachrach')",5.4
The Third Saturday in October,2022,tt15978042,Jay Burleson,"('Darius Willis', 'K.J. Baker', 'Allison Shrum', 'Lew Temple')",7.7
The Lost King,2022,tt13421498,Stephen Frears,"('Sally Hawkins', 'Shonagh Price', 'Helen Katamba', 'Lewis Macleod')",6.6
Funny Boy,2020,tt13345636,Deepa Mehta,"('Agam Darshi', 'Nimmi Harasgama', 'Ali Kazmi', 'Seema Biswas')",6.5
Deadlock,2021,tt13245542,Honesty J. Edwards,"('Tamara Barnes', 'Camille Bright', 'Robert Coppage', 'Clifton Dumas')",8.9
Foster Boy,2019,tt4669974,Youssef Delara,"('Matthew Modine', 'Shane Paul McGhie', 'Lex Scott Davis', 'Julie Benz')",6.3
Ice Cream in the Cupboard,2019,tt7027690,Drew Pollins,"('Jaime King', 'Susan Berger', 'Tobin Bell', 'Sean Whalen')",5.7
Calamity Kevin,2019,tt7259300,Emre Oran,"('Benji Riggs', 'Michael Truong', 'Luke Telfer', 'Annabel Spinks-Jones')",7.6
Red Shoes and the Seven Dwarfs,2019,tt4429160,Sung-ho Hong,"('Moo-Hyun Jang', 'Young Sik Uhm', 'Chloë Grace Moretz', 'Sam Claflin', 'Gina Gershon', 'Jim Rash')",6.4
Pokémon: Detective Pikachu,2019,tt5884052,Rob Letterman,"('Ryan Reynolds', 'Justice Smith', 'Kathryn Newton', 'Bill Nighy')",6.5
Finnick,2022,tt15547806,Denis Chernov,"('Artur Babich', 'Paul Castro Jr.', 'Clifford Chapin', 'Emily Cramer')",5.6
578 Magnum,2022,tt13899926,Dung Luong Dinh,"('Jessica Minh Anh', 'Anh Tuan Hac Martial Art', 'Alexandre Nguyen', 'Hoang Phuc Nguyen')",6.5
Dark Heart of the Forest,2021,tt12485780,Serge Mirzabekiantz,"('Elsa Houben', 'Quito Rayon Richter', 'Aurélia Petit', 'Olivier Massart')",5.9
Divide & Conquer,2021,tt14755962,Mercedes,"('Irie Divine', 'Knotty Peach', 'Mercedes', 'Micah Vassau')",5
Light in the Dark,2020,tt8530796,Ekene Som Mekwunye,"('Doddy Abili', 'Bimbo Ademoye', 'Marie Awolaja', 'Saidi Balogun')",5.8
12 Hour Shift,2020,tt10309552,Brea Grant,"('Angela Bettis', 'Julianne Dowler', 'Tom DeTrinis', 'Nikea Gamby-Turner')",5.5
To All the Boys: P.S. I Still Love You,2020,tt9354842,Michael Fimognari,"('Lana Condor', 'Noah Centineo', 'Jordan Fisher', 'Anna Cathcart')",6
Marcel the Shell with Shoes On,2021,tt15339456,Dean Fleischer Camp,"('Jenny Slate', 'Dean Fleischer Camp', 'Isabella Rossellini', 'Joe Gabler')",7.7
Journey of Eternity,2019,tt12396978,Frank Gilbert,"('Abee Sargis', 'Tarik Akreyî', 'Kadhim Al-Quraishiy', 'Ahmed Touma Al-Tamimi')",9.4
Druids Druids Everywhere,2020,tt13264842,Charles Roxburgh,"('Matt Farley', 'Kevin McGee', 'Melanie Chayer', 'Kyle Kochan')",6.3
Ode to Joy,2019,tt3009772,Jason Winer,"('Martin Freeman', 'Morena Baccarin', 'Jake Lacy', 'Melissa Rauch')",6.4
Imperative,2021,tt11981382,Thierry Chavrimootoo,"('Jamie Coulter', 'James Merrill', 'Sebastian Jennings', 'Tony Lovell')",8.3
La Passió segons Pep Amores,2021,tt14233396,Júlia Girós,"('Pol Picas', 'Nina Solà', 'Pep Amores', 'Jorge Dinarés', 'Victor Gil-Farriol', 'Matthias Moritz')",8.5
XIII,2019,tt12675460,Archie Meyer,"('Nathan Cox', 'Archie Meyer')",5.7
First Lady 3,2021,tt14636620,Dennis L. Reed II,"('Nicole Alexander', 'Jennifer Williams', 'David Pesce', 'Julius Gregory')",7.4
Moving in 2008,2021,tt8374772,Calogero Carucci,"('Melanie Little', 'Chelsea Reed Davis', 'Noah Forrest', 'Aaron Smallwood Jr.')",9.1
Deprivation,2019,tt9398252,Chris Foster,"('Chris Foster', 'Don Kimenker', 'Silas James Rowland', 'Dalton Stout')",5.5
Break,2020,tt8981770,Lucas Guy Taylor,"('Silvia Abelson', 'Kelsey Bunner', 'Cindy Henkin', 'Rick March')",6.4
Barcelona Surf Destination,2022,tt19403864,Salvador Ruiz,"('Italo Ferreira', 'Lucía Martiño', 'Mireia Martínez', 'Amaia Salamanca')",6.8
Black Beach,2020,tt9660688,Esteban Crespo,"('Raúl Arévalo', 'Paulina García', 'Candela Peña', 'Claude Musungayi')",5.6
Sith Wars: Episode I - The Return of the Sith,2021,tt12260790,Rui Constantino,"('Roy Almeida', 'Rui Miguel Almeida', 'Isaac Andrew', 'Caleb Angel')",7.9
What We Do Next,2022,tt13475220,Stephen Belber,"('Michelle Veintimilla', 'Karen Pittman', 'Corey Stoll', 'Shannon Cogan')",8.1
The Liberator,2022,tt15939728,William McCann,"('William McCann', 'Peg Scanlon Murphy', 'Molly Smillie', 'Marie Kottenstette')",8.6
Strange Fruit: Tale of a Black Girl Lost,2021,tt15192618,DeLeon Alexander II,"('Emmanuel Alexander', 'Tae Anejo', 'Elle Breaunna', 'Aila Dacia')",7.3
Crazy About You,2019,tt5277030,Alan Lindsay,"('Angus McLaren', 'Natasha Liu Bordizzo', 'John Cleese', 'Sophie Kennedy Clark')",5.3
Attendant,2022,tt24175484,Rome Petersson,"('Helen Rose Condon', 'Andrea Merkx', 'Carlos Neto')",6.6
Madison and the Happiness Jar,2021,tt13545494,Chrys Phillips,"('James Mana', 'Jamie Carter', 'Melanie Britton', 'Isabella Hayes')",5.4
Running the Rat Race,2022,tt14882774,Ryan Gilmore,"('Nicholas Gilomen', 'Isaac K. Miller', 'Foster Hewitt', 'Camila Valeria')",7.9
Vengeance Is Mine,2021,tt11650226,Hadi Hajaig,"(""Con O'Neill"", 'Sarah-Jane Potts', 'Anton Valensi', 'Robin Hellier')",5.2
Chhalla Mud Ke Nahi Aaya,2022,tt21309170,Amrinder Gill,"('Amrinder Gill', 'Sargun Mehta', 'Sydney Eberwein', 'Binnu Dhillon')",8
Poser,2021,tt11175956,Noah Dixon,"('Ori Segev', 'Sylvie Mix', 'Bobbi Kitten', 'Aujolie Baker', 'Amber Falter')",6
The Dry,2020,tt5144174,Robert Connolly,"('Eric Bana', ""Genevieve O'Reilly"", ""Keir O'Donnell"", 'John Polson')",6.8
Surveilled,2021,tt7336284,James Smith,"('The Anthony Lee', 'Dywayne Thomas', 'Timothy Skyler Dunigan', 'Thon Vaultron')",6.7
Burning Cane,2019,tt7358154,Phillip Youmans,"('Wendell Pierce', 'Karen Kaia Livers', 'Dominique McClellan', 'Braelyn Kelly')",5.5
Dub Daze,2019,tt8553578,Shane J. Collins,"('William Brady', 'Ethan Dillon', 'Nigel Brennan', 'Sam Lucas Smith')",6.9
Who Needs You,2022,tt15225296,Tyler Hunt,"('Tyler Hunt', 'Megan Elisabeth Kelly', 'Ashley Dakin', 'Mat Alvarado')",8.7
Turning Point,2022,tt14641364,Joshua Wagner,"('DJ Qualls', 'Lydia Hearst', 'Mike Apple', 'Mezi Atwood')",6.8
Dreamlife,2020,tt7155202,Melvin Moti,"('Sam Louwyck', 'Wine Dierickx', 'Vincent van der Valk', 'Sallie Harmsen')",5.2
J.K. Rowling,2021,tt13921372,Natalie Wynn,"('Derrick Barry', 'Sophie Takagi Kaner', 'Katy Montgomerie', 'Constance Wookey')",8.1
Goodbye Stranger,2023,tt13153882,Aaron Rookus,"('Martijn Lakemeier', 'Claire Bender', 'Flip Zuijderland', 'Hanneke van der Paardt')",6.7
Rabbids Escape,2021,tt15557994,Elijah Adkins,"('Elijah Adkins',)",8
Dino Dana: The Movie,2020,tt12215286,J.J. Johnson,"('Michela Luci', 'Donald Henderson', 'Millie Davis', 'Nicola Correia-Damude')",5.1
Thank You 5,2020,tt8483202,Michael Barnard,"('Reid Estreicher', 'Reid Estreicher', 'Meghan Murphy', 'Richard Kallus', 'Emily Zawisza')",8.7
The Leading Actor,2019,tt7907250,Paula Markovitch,"('Marcelo Cerón', 'Antonio Vega')",6.1
Greenland,2020,tt7737786,Ric Roman Waugh,"('Gerard Butler', 'Morena Baccarin', 'Roger Dale Floyd', 'Scott Glenn')",6.4
Slumber Party Massacre,2021,tt14449392,Danishka Esterhazy,"('Hannah Gonera', 'Frances Sholto-Douglas', 'Mila Rayne', 'Alex McGregor')",5.1
We Die Young,2019,tt7903530,Lior Geller,"('Jean-Claude Van Damme', 'David Castañeda', 'Elijah Rodriguez', 'Nicholas Sean Johnny')",5.2
Run & Gun,2022,tt14039086,Christopher Borrelli,"('Ben Milliken', 'Brad William Henke', 'Janel Parrish', 'Richard Kind')",5.1
Operation Curveball,2020,tt10051088,Johannes Naber,"('Sebastian Blomberg', 'Franziska Brandmeier', 'Jeff Burrell', 'Marcus Calvin')",6.9
Queen of the Trap House,2020,tt10530090,Jeff Profitt,"('Kelsey Delemar', 'Charles W Harris III', 'Jeff Profitt', 'Danielle-Shani')",5
The Eight Mountains,2022,tt14641542,Felix van Groeningen,"('Charlotte Vandermeersch', 'Luca Marinelli', 'Alessandro Borghi', 'Lupo Barbiero', 'Cristiano Sassella')",7.8
C'mon C'mon,2021,tt10986222,Mike Mills,"('Joaquin Phoenix', 'Gaby Hoffmann', 'Woody Norman', 'Scoot McNairy')",7.4
Voodoo Virus,2021,tt16296784,John Sirabella,"('Regine Mont-Louis', 'Matthew Streeter', 'Harry L. Seddon', 'Ariel Bellvalaire')",5.4
Long Way Back,2022,tt15112308,Brett Harvey,"('Kate Edney', 'Chloe Endean', 'Susan Penhaligon', 'Tristan Sturrock')",7.6
Birds of Prey,2020,tt7713068,Cathy Yan,"('Margot Robbie', 'Rosie Perez', 'Mary Elizabeth Winstead', 'Jurnee Smollett')",6
The Scottish Play,2020,tt8706856,Keith Boynton,"('Ali Ahn', 'Peter Mark Kendall', 'Will Brill', 'Geraint Wyn Davies')",7.9
Exit Plan,2019,tt8765580,Jonas Alexander Arnby,"('Nikolaj Coster-Waldau', 'Tuva Novotny', 'Robert Aramayo', 'Jan Bijvoet')",5.1
We're Not Here to Fuck Spiders,2020,tt6457210,Josh Reed,"('Stephanie King', 'Lindsay Farris', 'Max Brown', 'Anthony Taufa')",7.8
No Apology,2019,tt9913660,Gilbert Allan,"('Lydia Adair', 'Owen Bishop', 'Pierce Briggs', 'Kiara Corkett')",5.7
Sleight,2020,tt2728986,Noelani Mei Lee,"('Daniel Hershberger', 'Angela Burns', 'David DeLao', 'Michael Sorrells')",8.2
A Curious Tale,2021,tt15085276,Leigh Tarrant,"('Paul Brandis', 'Amanda Dann', 'Pam Grigg', 'Victor Grigg')",8.5
Journey,2023,tt4565764,Cristopher Rodriguez,"('Meaghan Martin', 'Rafael Cebrián', 'Arcelia Ramírez', 'Gustavo Sánchez Parra')",8.4
The American Boys,2020,tt13524286,Matt Chupack,"('Antoine Dupont-Guerra', 'Anders Helde', 'Michael Hyman', 'Jerell Rosales', 'Prash Sampathkumaran', 'Wilson Cruz', 'Zackary Arthur', 'Miles Tagtmeyer', 'Jason Heymann')",7.9
Lupe,2019,tt7110484,Andre Phillips,"('Charles Vuolo', 'Pedro Rodriguez', 'Juan Alberto Ureña', 'Christine Rosario', 'Lucerys Medina')",5.3
Amber and Grace,2021,tt9331556,Paul Winters,"('Cori Rae Lauren', 'Melissa Wiehl', 'Derek Solorsano', 'Michelle Nuquay')",6.8
Hybristophilia,2022,tt5840434,Romane Simon,"('Quinton Aaron', 'Sadie Katz', 'Jenna Willis', 'Massi Furlan')",5.3
Lonesome,2022,tt15258032,Craig Boreham,"('Josh Lavery', 'Daniel Gabriel', 'Anni Finsterer', 'Ian Roberts')",6.4
Halloween Night,2020,tt10520218,JP DeStefano,"('JP DeStefano', 'Ainura DeStefano', 'Sandra Gronberg', 'Victor V Gelsomino')",6.6
Three Nights a Week,2022,tt21431680,Florent Gouëlou,"('Pablo Pauly', 'Romain Eck', 'Hafsia Herzi', 'Harald Marlot')",6.6
Portraits,2019,tt6786948,Stephanie Paris,"('Olivia Bellafontaine', 'Jack Bennett', 'Camille Calvin', 'Paola Carleo')",5.6
The Big Rant,2021,tt10962838,Shubham Sanjay Shevade,"('Poorva Wachh', 'Keith Szarabajka', 'Bob Mclean', 'Sarah Brooke')",7.2
Ape vs. Mecha Ape,2023,tt26785742,Marc Gottlieb,"('Tom Arnold', 'Anna Telfer', 'Lisa Lee', 'Jack Pearson')",7.2
Give Me Liberty,2019,tt4169146,Kirill Mikhanovsky,"('Chris Galust', ""Lauren 'Lolo' Spencer"", 'Maxim Stoyanov', 'Steve Wolski')",6.7
Dandilicious,2021,tt9064150,Andrew Games,"('Andrew Games', 'Christian Greenway', 'John Purcell', 'Jade Mark')",8.3
Lexi,2022,tt13451112,Victoria Vertuga,"('Victoria Vertuga', 'Thomas Hobson', ""Susan Louise O'Connor"", 'Maya Zapata')",6.6
Fast & Furious Presents: Hobbs & Shaw,2019,tt6806448,David Leitch,"('Dwayne Johnson', 'Jason Statham', 'Idris Elba', 'Vanessa Kirby')",6.5
Deadstream,2022,tt12788488,Joseph Winter,"('Vanessa Winter', 'Joseph Winter', 'Melanie Stone', 'Jason K. Wixom', 'Pat Barnett')",6.5
Peacock Lament,2022,tt16997704,Sanjeewa Pushpakumara,"('Akalanka Prabashwara', 'Sabeetha Perera', 'Dinara Punchihewa', 'Lorenzo Acquaviva')",6.9
Corpus Chaosum,2019,tt12434684,Carey Burtt,"('Joseph Solovan', 'Kira Simone', 'Jaqui Paige', 'Dan Drogynous')",5.2
Zahorí,2021,tt11238150,Marí Alessandrini,"('Lara Tortosa', 'Santos Curapil', 'Cirilo Wesley', 'Sabine Timoteo')",6.8
Children of the Pines,2022,tt13308864,Joshua Morgan,"('Danielle J. Bowman', 'Sylvie Mohr', 'Kelly Tappan', 'Vivian Hunter')",8
Zeevonk,2023,tt11773174,Domien Huyghe,"('Saar Rogiers', 'Dunia Elwaleed', 'Sverre Rous', 'Valentijn Dhaenens')",7.9
Sawah,2019,tt4300754,Adolf El Assal,"('Karim Kassem', 'Eric Kabongo', 'Jean-Luc Couchard', 'Sarah Abdulrahman')",5.5
Simulation Theory Film,2020,tt12874840,Lance Drake,"('Matt Bellamy', 'Kelly Dankbar', 'Dominic Howard', 'Caelan Lewis')",7.1
The Goldfinch,2019,tt3864056,John Crowley,"('Oakes Fegley', 'Ansel Elgort', 'Nicole Kidman', 'Jeffrey Wright')",6.4
Ticket to Paradise,2022,tt14109724,Ol Parker,"('George Clooney', 'Sean Lynch', 'Julia Roberts', ""Arielle Carver-O'Neill"")",6.1
Chicago I'm Home,2019,tt10020682,Barry Brewer,"('Barry Brewer',)",7.4
The Beach House,2019,tt10843306,Jeffrey A. Brown,"('Liana Liberato', 'Noah Le Gros', 'Jake Weber', 'Maryann Nagel')",5.3
Black Mamba,2019,tt7121652,William Lee,"('Dawna Lee Heising', 'Brittany Picard', 'William Lee', 'Bret Aaron Knower')",5.6
El Rey del sapo,2019,tt9278434,Harold Devasten,"('Laura Gabrielle', 'Viña Machado', 'Luis Alberto Posada')",6
Made for This,2023,tt15067426,Jordan Currie,"('Bryan Carstarphen', 'Antoine Jackson', 'Kristin Clarke', 'Tony Harrison')",8.8
