Title,Year,Movie ID,Director,Stars,Votes
The Hard Word,2002,tt0280490,Scott Roberts,"('Guy Pearce', 'Rachel Griffiths', 'Joel Edgerton', 'Damien Richardson')",6
Mambo Café,2000,tt0199744,Reuben Gonzalez,"('Thalía', 'Paul Rodriguez', 'Rosanna DeSoto', 'Kamar de los Reyes')",5
The Overlookers,2004,tt0432341,Christopher Warre Smets,"('Romano Orzari', 'Ptolemy Slocum', 'Hannah Dalton', 'Judy Calabrese')",7.1
A History of Violence,2005,tt0399146,David Cronenberg,"('Viggo Mortensen', 'Maria Bello', 'Ed Harris', 'William Hurt')",7.4
My Sister's Wedding,2001,tt0273854,David W. Leitner,"('Melissa Lee', 'Blanchard Ryan', 'Jessie Hutcheson', 'Gabriel Carpenter')",6.4
The Puppet Show Has Been Canceled,2004,tt0427698,Chris Benker,"('Pete Barker', 'Julia Barlas', 'Davis Campbell', 'Michael Catangay')",6.7
Promised Land,2004,tt0371101,Michael Beltrami,"('Chad Smith', 'Lalaine', 'Ruth Gerson', 'Giuseppe Cederna')",6.6
Nowhere to Hide,2002,tt0339457,Dave Hendrie,"('Rick Cramer', 'Yun Choi', 'Matt Hill', 'Scott Peat')",5.9
Bad Girls Behind Bars,2005,tt2047682,Sharon Zurek,"('Pam Grier', 'Anne Heche', 'Adele Jergens', 'Lillian Roth')",5.4
Une jeune fille à la fenêtre,2001,tt0257245,Francis Leclerc,"('Fanny Mallette', 'Hugues Frenette', 'Evelyne Rompré', 'Rosa Zacharie')",6.8
The Vault,2005,tt0488663,Dan Gebben,"('Patrick Gable', 'Brian Gebben', 'Dan Gebben', 'Michael Gebben')",7.3
Unbreakable,2000,tt0217869,M. Night Shyamalan,"('Bruce Willis', 'Samuel L. Jackson', 'Robin Wright', 'Spencer Treat Clark')",7.3
Brilliant,2004,tt0396514,Roger Cardinal,"('Erika Eleniak', 'Bruce Boxleitner', 'Charles Bender', 'Matthew Boylan')",6.4
Peggy and Fred in Hell: The Complete Cycle,2002,tt10166838,Leslie Thornton,(),7.9
The Ski Trip,2004,tt0426573,Maurice Jamal,"('Liz Beckham', 'Will Blagrove', 'Cassandra Cruz', 'Clay Drinko')",5
Parsley Days,2000,tt0263840,Andrea Dorfman,"('Megan Dunlop', 'Michael LeBlanc', 'Bruce Godfree', 'Nobu Adilman')",5.4
AMV Hell 3: The Motion Picture,2005,tt5230508,Alan Clontz,"('Brian Moore',)",7.3
Almost Salinas,2001,tt0252225,Terry Green,"('John Mahoney', 'Linda Emond', 'Lindsay Crouse', 'Virginia Madsen')",6.3
Barn Red,2004,tt0393081,Richard Brauer,"('Ernest Borgnine', 'Kimberly Guerrero', 'Kate Peckham', 'Will David Young')",6.3
Palindromes,2004,tt0362004,Todd Solondz,"('Jennifer Jason Leigh', 'Ellen Barkin', 'Stephen Adly Guirgis', 'Matthew Faber')",6.7
Eto na naman ako,2000,tt0306787,Ike Jarlego Jr.,"('Robin Padilla', 'Vina Morales', 'Troy Montero', 'Candy Pangilinan')",7.4
Home Invaders,2001,tt0265226,Gregory Wilson,"('Yancey Arias', 'Keith David', 'Luis Guzmán', 'Nelson Vasquez')",5.9
Low Self-Esteem Girl,2000,tt0280884,Blaine Thurier,"('Corrina Hammond', 'Rob McBeth', 'Ted Dave', 'Cindy Wolfe')",6.2
Berkeley,2005,tt0430918,Bobby Roth,"('Nick Roth', 'Laura Jordan', 'Henry Winkler', 'Sarah Carter')",5
One Evening,2004,tt0439744,Lou Hernandez,"('Juan Agront', 'Marcella Agront', 'Monica Aragon', 'Megan Ardizoni')",8.6
The Month of August,2002,tt0265344,Rex Piano,"('Mackenzie Astin', 'Ali Hillis', 'Randall Batinkoff', 'Candy Clark')",6.1
Shooting Bokkie,2003,tt1172539,Rob De Mezieres,"('Adam Rist', 'Christo Davids', 'Charlton George', 'Rob De Mezieres', 'John Fredericks')",8.3
The Hymens Parable,2000,tt0243980,Jon Springer,"('Shane Barach', 'Melissa Yvonne Lewis', 'David Silvester', 'Matthew Velasquez')",5.5
The Keys,2002,tt0365406,Said C. Naciri,"('Mark Neveldine', 'Jennifer Bass', 'Christine Brown', 'Mahmoun Naciri')",7.5
The In-Laws,2003,tt0314786,Andrew Fleming,"('Albert Brooks', 'Michael Douglas', 'Ryan Reynolds', 'Lindsay Sloane')",5.7
Saved by the Rules,2003,tt0363980,René Besson,"('Teresa DePriest', 'Tracy Reiner', 'Jay Huguley', 'Nancy La Scala')",8
The Ultimate Game,2001,tt0364722,Jack Kaprielian,"('J.D. Rifkin', 'Paul Logan', 'T.J. Storm', 'Jennifer Doubleday')",5.2
Fast Food High,2003,tt0340109,Nisha Ganatra,"('Alison Pill', 'Sarah Gadon', 'Joe Dinicol', 'John White')",5.3
Bad News Bears,2005,tt0408524,Richard Linklater,"('Billy Bob Thornton', 'Greg Kinnear', 'Marcia Gay Harden', 'Sammi Kane Kraft')",5.8
Blow Dry,2001,tt0212380,Paddy Breathnach,"('Alan Rickman', 'Natasha Richardson', 'Rachel Griffiths', 'Rachael Leigh Cook')",6.2
Psychotic,2002,tt0299101,Ace Cruz,"('Ace Cruz', 'Oliver Theess', 'Sam J. Jones', 'Kathleen Kinmont')",7.9
Kill Me Later,2001,tt0243595,Dana Lustig,"('Selma Blair', 'Max Beesley', ""O'Neal Compton"", 'Lochlyn Munro')",6.1
The Girl Next Door,2004,tt0265208,Luke Greenfield,"('Emile Hirsch', 'Nicholas Downs', 'Elisha Cuthbert', 'Timothy Olyphant')",6.7
Man with the Screaming Brain,2005,tt0365478,Bruce Campbell,"('Bruce Campbell', 'Tamara Gorski', 'Ted Raimi', 'Antoinette Byron')",5.4
Callas Forever,2002,tt0274407,Maria Callas,"('Franco Zeffirelli', 'Fanny Ardant', 'Jeremy Irons', 'Joan Plowright', 'Jay Rodan')",6.4
Bloody Crisis,2002,tt0344942,Gerald Barclay,"('Gano Grills', 'Kalimi Baxter', 'Jamel Scott', 'Olatunde Olusei')",5.3
Stander,2003,tt0326208,Bronwen Hughes,"('Thomas Jane', ""David O'Hara"", 'Dexter Fletcher', 'Deborah Kara Unger')",7.1
Straight Into Darkness,2004,tt0287733,Jeff Burr,"('Ryan Francis', 'Scott MacDonald', 'Linda Thorson', 'James Le Gros')",5
Twisted,2004,tt0315297,Philip Kaufman,"('Ashley Judd', 'Samuel L. Jackson', 'Andy Garcia', 'David Strathairn')",5.3
This Train,2001,tt0290088,Aralee Strange-Mason,"('Soupy Sales', 'Jane Summerhays', 'Jay Rogers', 'Ralph Cole Jr.')",7
The Loner,2001,tt0300149,Gregori Viens,"('Henry Phillips', 'Jodi Harris', 'Suzie Rose', 'Kathryn Stockwood')",7.7
The Collapsing Wall,2005,tt0478120,Greg Young,"('Casey Jones Bastiaans', 'Tom Brennan', 'Chad Cleven', 'Karlene Crockett')",6.3
Dive,2003,tt0377792,Patrick Burritt,"('Veen Viscal Mahdavi', 'Arnold H. Robles', 'Juliana Jones', 'Leon Armour')",7.6
Marco Polo: Return to Xanadu,2001,tt0296074,Ron Merk,"('Paul Ainsley', 'Alan Altshuld', 'Nicholas Gonzalez', 'John C. Hyke')",5.7
Batman Begins,2005,tt0372784,Christopher Nolan,"('Christian Bale', 'Michael Caine', 'Ken Watanabe', 'Liam Neeson')",8.2
The Pedestrian,2003,tt0362961,Trevor Cunningham,"('Gordon Currie', 'Wendy Anderson', 'Anthony Lemke', ""Olivier L'Ecuyer"")",5.9
Trouble Every Day,2001,tt0204700,Claire Denis,"('Vincent Gallo', 'Tricia Vessey', 'Béatrice Dalle', 'Alex Descas')",5.9
Perth,2004,tt0444890,Djinn,"('Kay Tong Lim', 'Qiu Lian Liu', 'A. Panneeirchelvam', 'Jason Aspes')",5.3
Winter Lily,2000,tt0209485,Roshell Bissett,"('Dorothée Berryman', 'Danny Gilmore', 'Jean Pierre Bergeron', 'Kimberly Laferriere')",5.2
Imelda,2003,tt9428860,Ramona S. Diaz,(),5.7
The Suicide Notes,2003,tt0374562,Keith Feighan,"('Ted Cahn', 'Marybeth Gorman', 'Ed Miller', 'Jason Sherry')",5.2
Paintball the Movie: Court Jesters,2005,tt0455930,Eric Kepner,"('Chris Tschupp', 'Jesse Hlubik', 'Matthew Lavin', 'Brian Gianci')",7
Inamorata,2004,tt0432302,VanNessa Manlunas,"('Marcela Rasa', 'Ty Mayberry', 'James Patrick Ryan')",8.7
Spadek,2005,tt0757993,Edward Porembny,"('Pawel Burczyk', 'Krzysztof Kolberger', 'Maciej Kowalewski', 'Tomas Norström')",5.2
The Jolly Man,2001,tt0304243,Jason Barnett,"('Neil Colleran', 'Gye Di Capua', 'Chris Flanders', 'Audrey Looten')",8.8
Summer with the Ghosts,2003,tt0388446,Bernd Neuburger,"('Konstanze Breitebner', 'Nikola Culka', 'Richard Jutras', 'Sarah-Jeanne Labrosse')",5.4
Today Will Be Yesterday Tomorrow,2003,tt0791264,Alex Goldberg,"('Matt Kalman', 'Sarah Zoe Canner', 'Billy Dee Williams', 'Phillip Ristaino')",7.6
Slow,2004,tt0469827,Gregory C. Haynes,"('Kage Ahanonu', 'Heather Ashton', 'Lauren Reneé Boyer', 'Stephen Brathe')",7.4
29th and Gay,2005,tt0455299,Carrie Preston,"('James Vasquez', 'Nicole Marcks', 'David McBean', 'Mike Doyle')",5.1
Kira's Reason: A Love Story,2001,tt0285280,Ole Christian Madsen,"('Stine Stengade', 'Lars Mikkelsen', 'Sven Wollter', 'Peaches Latrice Petersen')",6.8
Under the City,2004,tt0399816,Adam Golomb,"('Nathan Rusk', 'Dean Rabaiov', 'Kristina Hunt', 'Mike Starr')",7.4
The Mothman Prophecies,2002,tt0265349,Mark Pellington,"('Richard Gere', 'Laura Linney', 'David Eigenberg', 'Bob Tracey')",6.4
The Beach,2000,tt0163978,Danny Boyle,"('Leonardo DiCaprio', 'Tilda Swinton', 'Daniel York', 'Patcharawan Patarakijjanon')",6.6
Working Stiff,2001,tt0161102,Gregory Joyce,"('Sean Vincent Biggins', 'Maia Tamanakis', ""Paul D'Amato"", 'John P. Arnold')",7.1
Stranded,2001,tt0283015,María Lidón,"('Vincent Gallo', 'Maria de Medeiros', 'Joaquim de Almeida', 'María Lidón')",5.3
In Hell,2003,tt0339135,Ringo Lam,"('Jean-Claude Van Damme', 'Lawrence Taylor', 'Lloyd Battista', 'Carlos Gómez')",6.1
The Climb,2002,tt0283999,John Schmidt,"('Jason George', 'Ned Vaughn', 'Dabney Coleman', 'Kyli Santiago')",5.8
Treed Murray,2001,tt0293664,William Phillips,"('David Hewlett', 'Aaron Ashmore', 'Clé Bennett', 'Kevin Duhaney')",7.2
Breakin' All the Rules,2004,tt0349169,Daniel Taplitz,"('Jamie Foxx', 'Gabrielle Union', 'Morris Chestnut', 'Peter MacNicol')",5.6
The Lost Chapters,2002,tt7033396,Marc Outbreak,"('Marc Outbreak', 'Lenny Webb', 'Karl Warnham', 'Lee Murphy')",6.6
Love Liza,2002,tt0282698,Todd Louiso,"('Philip Seymour Hoffman', 'Annie Morgan', 'Kathy Bates', 'J.D. Walsh')",6.9
Scooby-Doo,2002,tt0267913,Raja Gosnell,"('Matthew Lillard', 'Freddie Prinze Jr.', 'Sarah Michelle Gellar', 'Linda Cardellini')",5.2
Nemesis Game,2003,tt0323571,Jesse Warn,"('Carly Pope', 'Ian McShane', 'Adrian Paul', 'Rena Owen')",5.4
An American Rhapsody,2001,tt0221799,Éva Gárdos,"('Nastassja Kinski', 'Scarlett Johansson', 'Raffaella Bánsági', 'Tony Goldwyn')",6.7
The Road to Canyon Lake,2005,tt0446025,Brandon Kleyla,"('Sean Spence', 'Danièle Ferraro', 'Amana Melomè', 'Kevin English')",6.7
75 Degrees in July,2000,tt0212719,Hyatt Bass,"('Shirley Knight', 'William R. Moses', 'Karen Sillas', 'Heidi Swedberg')",6.1
Pirates of the Caribbean: The Curse of the Black Pearl,2003,tt0325980,Gore Verbinski,"('Johnny Depp', 'Geoffrey Rush', 'Orlando Bloom', 'Keira Knightley')",8.1
Town Diary,2002,tt0395287,Jack Kenny,"('David Andrews', 'Brette Taylor', 'David Brown', 'Brian Geraghty')",6.5
Grace and the Storm,2004,tt0397443,Christopher Baldi,"('Christopher Amitrano', 'K.C. Armstrong', 'Matt Baranyay', 'Aaron Boyum')",6.4
The Collection,2005,tt0756635,Bruno de Almeida,"('John Ventimiglia', 'Anthony Zaccaro', 'Drena De Niro', 'John Frey')",7.2
The Derby Stallion,2005,tt0451038,Craig Clyde,"('Charles Black', 'Sarah Blackman', 'Preston Wigasi Brant', 'K.C. Clyde')",5.4
Two Brothers and Two Others,2001,tt0354981,Richard Bell,"('Norbert Orlewicz', 'Cody Campbell', 'Kevin MacDonald', 'Karen Rae')",5.8
Funny Ha Ha,2002,tt0327753,Andrew Bujalski,"('Kate Dollenmayer', 'Mark Herlehy', 'Christian Rudder', 'Jennifer L. Schaper')",6.4
Amnesia: The James Brighton Enigma,2005,tt0779722,Denis Langlois,"('Dusan Dukic', 'Tyler Hall', 'Derek Lebrero', 'Maurizio Terrazzano')",6.2
When We Were Heroes,2005,tt5891008,Mark Handels,"('Ferry van der Woude', 'Roel Hissel', 'Bas Hissel', 'Chantal Tax')",7
Laughing Boy,2000,tt0151309,Joe Grisaffi,"('Joe Grisaffi', 'Anne Quackenbush', 'Therese Kotara', 'Garrison Wynn')",5.9
Big Apple,2002,tt0268992,Danny Lerner,"('Chantal Ughi', 'Angel 11:11', 'Danny Lerner', 'Carlos Leon')",5.8
Falling Hard,2001,tt0479028,Matt Kurtz,"('Sitara Falcon', 'Rebecca Sanabria', 'Max Hartman', 'Susana Gibb')",6.1
Don't Look Back!,2003,tt0294535,Nicholas A.J. Sherard,"('Kevin Howarth', 'Stephen Marcus', 'Charlotte Rogers', 'Oliver Tobias')",6.1
Rainbow boy... Rung tua thii paet khawng khwaam rak,2005,tt0495622,Thanyatorn Siwanukrow,"('Jackie', 'Palat Ananwattanasiri', 'Pimpong Isarasena na Ayudhya', 'Wijitra Wijiwonnagorn')",5.8
Star-Crossed,2003,tt0378802,Brett Bower,"('Brett Bower', 'Jennifer Kristin', 'Dave Wilder', 'Jeremy B. Smith')",5.9
American Gun,2005,tt0416471,Aric Avelino,"('Marcia Gay Harden', 'Forest Whitaker', 'Donald Sutherland', 'Linda Cardellini')",6.1
Sin City,2005,tt0401792,Frank Miller,"('Quentin Tarantino', 'Robert Rodriguez', 'Mickey Rourke', 'Clive Owen', 'Bruce Willis', 'Jessica Alba')",8
Seabiscuit,2003,tt0329575,Gary Ross,"('Tobey Maguire', 'Jeff Bridges', 'Elizabeth Banks', 'Chris Cooper')",7.3
Angel Eyes,2001,tt0225071,Luis Mandoki,"('Jennifer Lopez', 'Jim Caviezel', 'Jeremy Sisto', 'Terrence Howard')",5.7
The Island Tales,2000,tt0235079,Stanley Kwan,"('Takao Osawa', 'Shu Qi', 'Michelle Reis', 'Julian Cheung')",5.3
The One and Only,2002,tt0286864,Simon Cellan Jones,"('Justine Waddell', 'Richard Roxburgh', 'Jonathan Cake', 'Patsy Kensit')",6
The Eavesdropper,2004,tt0345777,Andrew Bakalar,"('Lucy Jenner', 'Costas Mandylor', 'John J. York', 'John de Lancie')",5.5
Eternal Sunshine of the Spotless Mind,2004,tt0338013,Michel Gondry,"('Jim Carrey', 'Kate Winslet', 'Tom Wilkinson', 'Gerry Robert Byrne')",8.3
Short6,2001,tt1612776,David Brooks,"('David Cronenberg', 'Syd Garon', 'Eric Henry', 'Jeff Lew', 'Steffen Schäffler', 'Ola Simonsson', 'Johannes Stjärne Nilsson', 'Johannes Björk', 'Kenneth Branagh', 'Magnus Börjeson', 'Leslie Carlson')",5.6
Wonderful Days,2003,tt0353014,Moon-saeng Kim,"('Andrew Ableson', 'Cathy Cavadini', 'Joon-ho Chung', 'Mark Lindsay')",6.7
The Surprise Party,2001,tt0197929,Garrett Rice,"('Colin Ferguson', ""Amber O'Shea"", 'Diane Luby Lane', 'Joe Mazza')",6.3
Ma vie en cinémascope,2004,tt0396112,Denise Filiatrault,"('Pascale Bussières', 'Michel Barrette', 'Serge Postigo', 'Denis Bernard')",6.6
Dead Birds,2004,tt0377749,Alex Turner,"('Henry Thomas', 'Patrick Fugit', 'Nicki Aycox', 'Michael Shannon')",5.6
Queenie in Love,2001,tt0285963,Amos Kollek,"('Victor Argo', 'Valerie Geffner', 'Louise Lasser', 'Mark Margolis')",6.7
Dead Dog,2001,tt0214619,Christopher Goode,"('Jeremy Sisto', 'Emily Cline', 'Liche Ariza', 'Reathel Bean')",5.5
Harrison Macauley Is Going to Kill Me,2003,tt0379802,Byron Livernois,"('Paul DiMilla', 'Stu Clemons', 'Teresa Huang', 'Brian Atkinson')",7.2
Southern Cross,2004,tt0344723,Mark Defriest,"('Yeung-Ming Tan', 'Hayden Williams', 'Laura Black', 'Bill Kerr')",5.5
My Father's House,2002,tt0408019,Larry Holden,"('Clint Culp', 'Verna Day', 'Mike Donaldson', 'Jeremy Garrett')",6.3
Birdie & Bogey,2004,tt0373726,Mike Norris,"('Janine Turner', 'Mike Norris', 'Carey Scott', 'Amanda Alch')",5.4
Hunting Season,2005,tt0410095,Tony Urban,"('Nathan Faudree', 'Kelly Ray', 'Logan Hunter', 'Nicki McFarlane')",6.8
Austin Powers in Goldmember,2002,tt0295178,Jay Roach,"('Mike Myers', 'Beyoncé', 'Seth Green', 'Michael York')",6.2
Middle Man,2004,tt0406998,Chris Witherspoon,"('Chris Witherspoon', 'Kate Duyn', 'Todd A. Robinson', ""Lynn 'Red' Williams"")",6.6
Shooters,2001,tt0328420,Dan Reed,"('Paul Attah', 'Ali Awad', 'Desmond Bayliss', 'Franny Bennett')",6.7
End Game,2003,tt0359225,Giselle Fernandez,"('Robert Badduci', 'Veronica Gomez', 'Julie Hess', 'Daniel Newman')",5.6
And She Was,2002,tt0337823,Frank Rainone,"('Burt Young', 'Richard Steinmetz', 'Dorotea Mercuri', 'Michele Santopietro')",5.3
Losing Hope,2001,tt0289994,Tony Urban,"('LG Taylor', 'Chip Hajel', 'Andy Sims', 'Jamie McCoy')",7.9
Hale Bopp,2003,tt0299958,Chris Rubeo,"('Andrea Mustain', 'Brad Eric Johnson', 'John Parmelee Jordan', 'John Stoops')",7.2
Lampu merah mati,2005,tt0460489,Ming Jin Woo,"('Azman Hassan', 'Hariry Jalil', 'Pang Khee Teik', 'Sharaad Kuttan')",5.7
Violet,2000,tt0259723,Rosemary House,"('Mary Walsh', 'Peter MacNeill', 'Andrew Younghusband', 'Susan Kent')",6
Scandal: Body of Love,2000,tt0259221,Peter Diamond,"('Jason Schnuit', 'Amber Newman', ""Nichole O'Connell"", 'Michelle von Flotow')",5.6
Waking the Dead,2000,tt0127349,Keith Gordon,"('Billy Crudup', 'Bill Haugland', 'Nelson Landrieu', 'Ivonne Coll')",6.5
17 sui de tian kong,2004,tt0420627,Yin-jung Chen,"('Tony Yo-ning Yang', 'Duncan Lai', 'King Chin', 'Dada Ji')",6.2
Who Killed John O'Neill?,2005,tt1443379,Ty Rauber,"('Ryan Thurston',)",8.4
L.A. Dicks,2005,tt0397077,Dean Alioto,"('Anthony Guidera', 'Dean Alioto', 'Sarah Wynter', 'Erik Palladino')",5
Americano,2005,tt0368571,Kevin Noland,"('Joshua Jackson', 'Leonor Varela', 'Timm Sharp', 'Ruthanna Hopper')",5.9
"Sorry, Haters",2005,tt0425600,Jeff Stanzler,"('Robin Wright', 'Abdellatif Kechiche', 'Élodie Bouchez', 'Aasif Mandvi')",6.2
Heat Team,2004,tt0373906,Dante Lam,"('Aaron Kwok', 'Eason Chan', 'Hei-Yi Cheng', 'Dave Wang')",5.5
The Grudge,2004,tt0391198,Takashi Shimizu,"('Sarah Michelle Gellar', 'Jason Behr', 'Clea DuVall', 'William Mapother')",5.9
Enamored,2000,tt0260000,M. David Lee III,"('AnnieScott Rogers', 'Rocky LaRochelle', 'Bryan Keller', 'Sally Forcier')",7.3
The Cat's Meow,2001,tt0266391,William Randolph Hearst,"('Peter Bogdanovich', 'Kirsten Dunst', 'Cary Elwes', 'Edward Herrmann', 'Eddie Izzard')",6.4
He Outta Be Committed,2000,tt0278476,Douglas Zimmerman,"('Michael Winslow', 'Michael Winslow', 'Lahaina Kameha', 'Jimmy Noonan')",7.8
Undercover X,2001,tt0324368,Scott Shaw,"('Scott Shaw', 'Richard Magram', 'Reiko', 'Hae Won Shin')",7.3
Justice,2003,tt0332167,Evan Oppenheimer,"('Erik Palladino', 'Michael Jai White', 'Daphne Rubin-Vega', 'Ajay Naidu')",5.3
The Core,2003,tt0298814,Jon Amiel,"('Aaron Eckhart', 'Hilary Swank', 'Delroy Lindo', 'Bruce Greenwood')",5.5
Embalming Love,2004,tt0759911,Darrin LaPointe,"('Jayson Therrien', 'Autumn Dubeau', 'Vanessa Cameron', 'Julie Laine')",6.1
Cradle 2 the Grave,2003,tt0306685,Andrzej Bartkowiak,"('Jet Li', 'DMX', 'Mark Dacascos', 'Anthony Anderson')",5.8
The Honeymooners,2003,tt0375819,Karl Golden,"('Jonathan Byrne', 'Alex Reid', 'Justine Mitchell', 'Conor Mullen')",5.7
Testosterone,2003,tt0378867,David Moreton,"('David Sutcliffe', 'Celina Font', 'Antonio Sabato Jr.', 'Jennifer Coolidge')",5.3
Manners of Dying,2004,tt0435181,Jeremy Peter Allen,"('Roy Dupuis', 'Serge Houde', 'Tony Robinow', 'Vlasta Vrana')",7
The Matador,2005,tt0365485,Richard Shepard,"('Pierce Brosnan', 'Greg Kinnear', 'Hope Davis', 'Arlin Miller')",6.7
David & Layla,2005,tt0424025,J.J. Alani,"('David Moscow', 'Shiva Rose', 'Peter Van Wagner', 'Polly Adams')",5.4
The Dolemite Explosion,2002,tt0310065,Frank Pinnock,"('Rudy Ray Moore', 'Jerry Jones', 'James Evans', 'Kenneth Ivan')",6.5
Paper Cut,2004,tt0325957,Archie Borders,"('Esteban Powell', 'Meghan Faye Gallagher', 'Justin Shilton', 'Nora Dunn')",7.9
Broke Even,2000,tt0208017,David Feldman,"('Kevin Corrigan', 'Mick Cunningham', 'Michael Lowry', 'Michael Kenneth Williams')",8
Zéro un,2003,tt1672136,Jeanne Biras,"('Christophe Campos', 'Leanna Creel', 'Jean-Jacques Dumonceau', 'Gilles Lellouche', 'Stéphane Levallois', 'Niko Meulemans', 'Mark Palansky', 'Aristomenis Tsirbas', 'César Vayssié', ""Jason 'Wee Man' Acuña"", 'Caroline Beaune', 'Delphine Delambre', 'Jean Dell')",5.8
Joy Road,2004,tt0342717,Harry A. Davis,"('Roger Guenveur Smith', ""N'Bushe Wright"", 'Obba Babatundé', 'Melle Powers')",6.5
The Hitchhiker's Guide to the Galaxy,2005,tt0371724,Garth Jennings,"('Martin Freeman', 'Yasiin Bey', 'Sam Rockwell', 'Zooey Deschanel')",6.7
Rancid,2004,tt0392690,Jack Ersgard,"('Matthew Settle', 'Fay Masterson', 'Currie Graham', 'Patrik Ersgård')",5.4
Hollow Man,2000,tt0164052,Paul Verhoeven,"('Kevin Bacon', 'Elisabeth Shue', 'Josh Brolin', 'Kim Dickens')",5.8
The Painting,2001,tt0266824,Peter Manoogian,"('Joshua D. Rose', 'Clifton Davis', 'Charles Shaughnessy', 'Stacey Dash', 'Heath Freeman')",5.9
Virus,2002,tt0351955,Rusty Nelson,"('James McClelland', 'Mark Weiler', 'Julianne Somers', 'Larry Varanelli')",7
Preaching to the Choir,2005,tt0374923,Charles Randolph-Wright,"('Billoah Greene', 'Darien Sills-Evans', 'Novella Nelson', 'Adewale Akinnuoye-Agbaje')",5.4
The Baby Juice Express,2004,tt0295181,Michael Hurst,"('Caroline Amborof', 'Nick Brimble', 'Joe Bugner Jr.', 'Joe Bugner')",5.2
Cock & Bull Story,2002,tt0271798,Billy Hayes,"('Brian Austin Green', 'Bret Roberts', 'Wendy Fowler', 'Greg Mullavey')",5.4
Real Women Have Curves,2002,tt0296166,Patricia Cardoso,"('America Ferrera', 'Lupe Ontiveros', 'Ingrid Oliu', 'George Lopez')",6.9
Graves End,2005,tt0419781,James Marlowe,"('Eric Roberts', 'Steven Williams', 'Daniel Roebuck', 'Valerie Mikita')",8.6
"Drive, She Said",2001,tt0285040,Scott Somerndike,"('Fay Masterson', 'Scott Somerndike', 'Charles Gorgano', 'Judith Montgomery')",8.2
Mad Song,2004,tt0244634,David Roy,"('Scotty Hauser', 'Alessandra Torresani', 'John Eaden', 'Robert Arce')",7.2
Essex Boys,2000,tt0191996,Terry Winsor,"('Charlie Creed-Miles', 'Sean Bean', 'Gareth Milne', 'Alex Kingston')",6
Devils on the Doorstep,2000,tt0245929,Wen Jiang,"('Wen Jiang', 'Kenya Sawada', 'Hongbo Jiang', 'Teruyuki Kagawa')",8.2
EuroTrip,2004,tt0356150,Jeff Schaffer,"('Alec Berg', 'David Mandel', 'Scott Mechlowicz', 'Jacob Pitts', 'Michelle Trachtenberg', 'Travis Wester')",6.6
Dear Frankie,2004,tt0377752,Shona Auerbach,"('Emily Mortimer', 'Jack McElhone', 'Gerard Butler', 'Mary Riggans')",7.7
Bookies,2003,tt0302361,Mark Illsley,"('Nick Stahl', 'Johnny Galecki', 'Lukas Haas', 'Rachael Leigh Cook')",5.9
True Blue,2001,tt0267989,J.S. Cardone,"('Tom Berenger', 'Lori Heuring', 'Pamela Gidley', 'Barry Newman')",5.2
Kart Racer,2003,tt0300069,Stuart Gillard,"('Randy Quaid', 'Will Rothhaar', 'Jennifer Wigmore', 'David Gallagher')",5.7
American Skin 2: Eagles Gathering,2005,tt0448990,Thomas Griffith,"('Phyn Nevelle', 'Jon Osbeck', 'Tanya M. Razo', 'Emily Bach', 'Lance Balding', 'Rob Batie', 'Amanda Boxer')",8.4
Chance,2002,tt0282410,Amber Benson,"('Amber Benson', 'James Marsters', 'Tressa DiFiglia', 'Andy Hallett')",6.8
Virgins,2001,tt0298210,Glenn Mobley,"('Jaime Bergman', 'Lena Bouton', 'Will Bowles', 'David Cohen')",7.1
The Journeyman,2001,tt0269408,James Crowley,"('Brad Hunt', 'Daniel Lapaine', 'Dash Mihok', 'Arie Verveen')",5
Ill Fated,2004,tt0422462,Mark A. Lewis,"('Peter Outerbridge', 'Paul Campbell', 'John Callander', 'Nicki Clyne')",6.6
Death and Texas,2004,tt0356515,Kevin DiNovis,"('Charles Durning', 'Steve Harris', 'Corbin Bernsen', 'Jello Biafra')",5.9
Gone Tubing,2005,tt1829675,Sterling Johnston,"('Cameron Menzies', 'Evan Green', 'Michelle Dyment', 'Katherine Kerr')",6.7
My Kingdom,2001,tt0273851,Don Boyd,"('Richard Harris', 'Lynn Redgrave', 'Reece Noi', 'Lorraine Pilkington')",5.9
Dreaming Lhasa,2005,tt0469686,Ritu Sarin,"('Tenzing Sonam', 'Tenzin Chokyi Gyatso', 'Tenzin Jigme', 'Jampa Kalsang', 'Jampa Kalsang Tamang')",6.4
An Everlasting Piece,2000,tt0218182,Barry Levinson,"('Barry McEvoy', ""Brían F. O'Byrne"", 'Anna Friel', 'Pauline McLynn')",6.2
Believe,2000,tt0207333,Robert Tinnell,"('Ricky Mabe', 'Mario Boni', 'Justin Bradley', 'Vlasta Vrana')",5.1
Love the Hard Way,2001,tt0263671,Peter Sehr,"('Adrien Brody', 'Charlotte Ayanna', 'Jon Seda', 'August Diehl')",6.3
Pizza: The Movie,2004,tt0422966,Donald Gregory,"('Alex Adzioski', 'Liz Bauer', 'Eva Conrad', 'Robert W. Curtis')",7
Um Filme Falado,2003,tt0364093,Manoel de Oliveira,"('Leonor Silveira', 'Filipa de Almeida', 'John Malkovich', 'Catherine Deneuve')",6.6
Riding the 9,2003,tt0769543,Matthew Graves,"('Jared Houze', 'Kimberly Jackson', 'James Nicholls', 'Ken Baumann')",8.4
