Title,Year,Movie ID,Director,Stars,Votes
Starship,2011,tt2044863,Matt Lang,"('Joey Richter', 'Brant Cox', 'Nick Lang', 'Lauren Lopez')",8.2
The Nothing Men,2010,tt1251360,Mark Fitzpatrick,"('David Field', 'Colin Friels', 'Martin Dingle Wall', 'Brendan Clearkin')",6.2
Dominican,2012,tt3212614,Dave Patten,"('David Ricks', 'Marlen Diaz', 'Jay Wasley', 'Dave Patten')",8.3
Two Meters of This Land,2012,tt2356420,Ahmad Natche,"('Khaled Aldeek', 'Samah Amer', 'Misbah Deeb', 'Raouf Haj-Yahia')",7.1
Language of a Broken Heart,2011,tt1609488,Rocky Powell,"('Juddy Talt', 'Kate French', 'Julie White', 'Ethan Cohn')",5.8
Taevalaul,2010,tt2034122,Mati Kütt,"('Eelmaa', 'Eeriksoo', 'Jakobson', 'Maimik')",7.7
"Giorgione da Castelfranco, sulle tracce del genio",2010,tt1667084,Antonello Belluco,"('Maximiliano Hernando Bruno', 'Miriam Dalmazio', 'Alvaro Gradella', 'Luigi Moretti')",8.7
Letters to Juliet,2010,tt0892318,Gary Winick,"('Amanda Seyfried', 'Gael García Bernal', 'Vanessa Redgrave', 'Marcia DeBonis')",6.5
Angel Camouflaged,2010,tt1537302,R. Michael Givens,"('James Brolin', 'Carlos Bernard', 'Dilana', 'Warrick Grier')",5
"After Fall, Winter",2011,tt1986204,Eric Schaeffer,"('Eric Schaeffer', 'Lizzie Brocheré', 'Marie Luneau', 'Christian Mulot')",6.5
The Scarf,2009,tt1361584,Kyle Lawrence,"('Penny Desanto', 'Laura Geluch', 'Julian LeBlanc', 'Mikaela Martens')",5.8
Sankat City,2009,tt1252614,Pankaj Advani,"('Kay Kay Menon', 'Rimi Sen', 'Anupam Kher', 'Chunky Pandey')",6.2
Truth or Die,2012,tt1838722,Robert Heath,"('Tom Kane', 'Liam Boyle', 'Jack Gordon', 'Florence Hall')",5.6
Assisted Fishing,2012,tt1843107,Joe Crouch,"('Derek Haugen', 'Allyson Sereboff', 'Tim Whittet', 'Peter Vander Meulen')",8.1
Hantu Gangster,2012,tt2517256,Namewee,"('Namewee', 'Farid Kamil', 'Diana Danielle', 'Salehuddin Abu Bakar')",6.4
The Legend of Action Man,2010,tt1711507,Andy Young,"('James McEnelly', 'Trey Dixon', 'Derek Papa', 'Chris Newhouse')",7
Sex Drugs Guns,2009,tt1340469,Adrian Selkowitz,"('Chris Dotson', 'Ricardo Gil', 'Jim Storm', 'Alec Clawson')",6.4
Little Deaths,2010,tt1706432,Oliver Merchant,"('Elio Ruggieri', 'Rosie Fellner', 'Sarah Jane Faulkner', 'Anna Acton')",7
Shock Invasion,2010,tt2742242,Frank Sudol,"('Frank Sudol',)",5.1
Abed,2012,tt2378067,Ryan Lieske,"('Rachel Finan', 'Vicki Deshaw-Fairman', 'Daniel Falicki', 'Marci Stembol')",5.4
To nisem jaz,2012,tt9041052,Damjan Kozole,"('Evald Flisar',)",-
Street Days,2010,tt1543701,Levan Koguashvili,"('Guga Kotetishvili', 'Irakli Ramishvili', 'Giorgi Kipshidze', 'Zura Begalishvili')",7.7
Sergeant Cheerleader,2009,tt1336008,Thomas Baumgardner,"('Thomas Baumgardner', 'Alix Bendicken', 'Astrid Broady', 'Kacey Canfield')",7.5
The Limits of Control,2009,tt1135092,Jim Jarmusch,"('Isaach De Bankolé', 'Alex Descas', 'Jean-François Stévenin', 'Óscar Jaenada')",6.2
Eternal Kiss,2010,tt1720101,Paul Andrew Kimball,"('Joseph Gallaccio', 'Laura Bleasdale', 'Carly Street', 'David Connellan')",5
The Last Act,2012,tt1651148,Ronald Quigley,"('Mario Amadeu', 'Ronald Quigley', 'Adam William Ward', 'Jesse James Rice', 'Pasha Bocarie')",7.6
Broken Kingdom,2012,tt1153693,Daniel Gillies,"('Rachael Leigh Cook', 'Daniel Gillies', 'Kandyse McClure', 'Darren Le Gallo')",5.3
Dynamite Swine,2010,tt1362210,Mark Poisella,"('Stephen Millunzi', 'Matt Leuthe', 'Ed Flanagan', 'Kyle Bornheimer')",7.5
Dead Retribution,2011,tt1368422,Carlos Rivero,"('Scott Schlueter', 'Natalie Hultman', 'Jason Allen', 'Laurin Anderson', 'Rebecca Barras')",5.2
Buoy,2012,tt2093968,Steven Doughton,"('Matthew Del Negro', 'Tina Holmes')",8.1
40 West,2011,tt1659187,Dana Packard,"('Wayne Newton', 'Jennifer Nichole Porter', 'Scott Winters', 'Brian A. White')",7.1
Morning,2010,tt1095417,Joe Mitacek,"('Andrew Ramaglia', 'Emily Cline', 'Wally Dalton', 'Deb Craig')",8.4
Naked Till Night,2009,tt1458947,Shahin K. Taher,"('Richard Guppy', 'Jeremy Larter', 'Ed Casagrande', 'Julia Mondi')",8.2
At Best Derivative,2010,tt1185040,Ryan Pierson,"('Adam Pierson', 'Noelle Wheeler', 'Barry Wallace', 'Damien DeChurch')",5.7
City Rats,2009,tt1090646,Steve M Kelly,"('Tamer Hassan', 'Ray Panthaki', 'Susan Lynch', 'Danny Dyer')",5
I Am Number Four,2011,tt1464540,D.J. Caruso,"('Alex Pettyfer', 'Timothy Olyphant', 'Dianna Agron', 'Teresa Palmer')",6.1
The Jonas Project,2012,tt1852114,Brian Skiba,"('Holly Lynch', 'John Savage', 'Dean Cain', 'William Katt')",5.5
Running Mates,2011,tt1360825,Thomas Michael,"('DJ Qualls', 'Graham Greene', 'Henry Winkler', 'Linda Kash')",5.1
Gambil,2012,tt2653964,Chandler Perry,"('Melissa Blue', 'Joey Cathey', 'Grace Earley', 'John Jennings')",8.3
New Prime,2011,tt2101405,Olan Rogers,"('Brett Driver', 'Sara Freites', 'Thomas Gore', 'Chris Kendall')",8.6
The Floating Man,2012,tt2491128,Syed Jobair Ahmed,"('Khurshed Ahammad', 'Anirban Anirban', 'Bristy Bristy', 'Krishnendu Chattopadhyay')",9.3
The Good Lie,2012,tt1910608,Shawn Linden,"('Thomas Dekker', 'Michael Mando', 'Matt Craven', 'Kimberly-Sue Murray')",6.4
Taste It: A Comedy About the Recession,2012,tt2241597,Zachary Weil,"('John McGlothlin', 'Francesca Frigo', 'Adam Chefitz', 'Andres Lefevre')",5.3
The Nightcrawlers: A Story About a Family,2012,tt2436898,Joe Wakefield,"('Ryan Lang', 'Jeff Moser', 'Ryan Hill', 'Lori Mulligan')",6.2
Lipstikka,2011,tt1374988,Jonathan Sagall,"('Clara Khoury', 'Nataly Attiya', 'Daniel Caltagirone', 'Moran Rosenblatt')",6.2
Nothing Yet,2009,tt1693805,James Benson,"('Bernardo Britto', 'Robert Asch', 'James Benson', 'WooJae Chung', 'Samuel Franklin')",7.6
The Retelling,2010,tt1325016,Emily Hagins,"('Aaron Morgan', 'Jessica Looney', 'Richard McDermott', 'Simone Heim')",7
Faces in the Mirror,2012,tt2304631,Aaron Farrington,"('Ryan Orr', 'Boyd Tinsley', 'Jessica Mei Gershen', 'Harry M. Bryant Jr.')",7.8
Lost Revolution,2011,tt1764465,Michael J. Narvaez,"('Frank Apicella', 'Michael J. Arbouet', 'Scott Brooks', 'Gerald Bunsen')",5.4
5 Days of War,2011,tt1486193,Renny Harlin,"('Rupert Friend', 'Emmanuelle Chriqui', 'Richard Coyle', 'Heather Graham')",5.6
Zenith,2010,tt1363468,Vladan Nikolic,"('Peter Scanavino', 'Jason Robards III', 'Ana Asensio', 'Didier Flamand')",5.5
Thunderstruck,2011,tt2142003,Ryan Guiterman,"('Josh Banks', 'Christopher Berger', 'Ross Beshear', 'Ken Burgin')",8.6
The Cry of the Owl,2009,tt1034302,Jamie Thraves,"('Paddy Considine', 'Julia Stiles', 'Karl Pruner', 'Phillip MacKenzie')",5.9
Every Day,2010,tt1301990,Richard Levine,"('Liev Schreiber', 'Helen Hunt', 'Carla Gugino', 'Ezra Miller')",5.7
Weight,2012,tt2326081,Freddie,"('Chi Chi Bonita', 'Neiko Debarge', 'Shamelle Jackson', 'Shelton Lewis')",8
Edge of the Empire,2010,tt1835948,Nirattisai Kaljareuk,"('Ad Carabao', 'Sara Legge', 'Arnut Rapanit', 'Lalisa Sontirod')",5.2
More Than Stars,2012,tt2095714,David Thayer,"('Erika Appel', 'Susie Castillo', 'John Spencer File', 'Nicolette Autumn File')",8
An Awkward Sexual Adventure,2012,tt2112210,Sean Garrity,"('Jonas Chernick', 'Emily Hampshire', 'Sarah Manninen', 'Vik Sahay')",6.1
Chinatown,2009,tt1439531,David Michaels,"('Eric Charles', 'Amanda Deng', 'Linda Deng', 'Conn Horgan')",5.5
Don't Be Afraid of the Dark,2010,tt1270761,Troy Nixey,"('Katie Holmes', 'Guy Pearce', 'Bailee Madison', 'Bruce Gleeson')",5.5
Children of Invention,2009,tt1322282,Tze Chun,"('Cindy Cheung', 'Michael Chen', 'Crystal Chiu', 'Stephen Gevedon')",6.5
A Love Affair of Sorts,2011,tt1776033,David Guy Levy,"('Lili Bordán', 'David Guy Levy', 'Iván Kamarás', 'Jonathan Beckerman')",5
Loon Lake,2012,tt2538726,Mary Sellers,"('Dimitri Kouri', 'Diego Laurenti Sellers', 'Rosabell Laurenti Sellers', 'Lucia Luna')",6.9
Tears of Remedy,2011,tt1764631,Lee Thongkham,"('Ryan Herman', 'Monika Kirkland', 'Marghuerita', 'James Trussell')",8.6
La folle histoire d'amour de Simon Eskenazy,2009,tt1422177,Jean-Jacques Zilbermann,"('Antoine de Caunes', 'Mehdi Dehbi', 'Elsa Zylberstein', 'Judith Magre')",5.8
Bat Romance,2012,tt2347162,Oa Skywalker,"('Nikki BreAnne Wells', 'Jessica Serfaty', 'Raina Hein', 'Mike Kalinowski')",8.8
Union Square,2011,tt1783798,Nancy Savoca,"('Tammy Blanchard', 'Mira Sorvino', 'Michael Sirow', 'Murray')",5.2
Netherwood,2011,tt1874644,Cristobal Araus Lobos,"('Owen Black', 'Will Hall', 'Mick Innes', 'Miriama Smith')",7.3
Choch,2011,tt2102295,Brendan Prost,"('Cody Cox', 'John Delahunt', 'Stephanie Foran', 'Jason Sahely')",6.1
I'm Not Harry Jenson.,2009,tt1413534,James Napier Robertson,"('James Napier Robertson', 'Gareth Reeves', 'Jinny Lee Story', 'Marshall Napier')",6.7
Roses Are Dead,2010,tt1720211,Min Tran,"('Natasha Juravic', 'Sarcha Braund', 'Jane Lundmark')",8
The Romantic,2009,tt1532568,Michael Heneghan,"('Alex Albrecht', 'Ron Blasdell', 'Tom Hogan', 'Christopher Magee')",7.2
An Old Man's Gold,2012,tt2432500,Tom Whitus,"('Jack Wallace', 'Mik Scriba', 'Gabrielle Stone', 'Gene Wolande')",7.1
Suburban Backlot,2012,tt2137307,Austin Boggs,"('Bryan Patrick Moore', 'Michael Martin', 'MC Wreckshin', 'Lesley Parish Noyes')",9.8
Words of the Blitz,2010,tt1869823,Paul Copeland,"('Joseph Beattie', 'Steven Berkoff', 'Romola Garai', 'Sheila Hancock')",7.3
"Hello, My Name Is Dick Licker",2011,tt2072081,Brady Hall,"('Stephen Jameson', 'Andrew Bosch', 'Duane Goad', 'Dale Bradrick')",5.5
Drones,2010,tt1232775,Amber Benson,"('Adam Busch', 'Jonathan M. Woodward', 'Samm Levine', 'James Urbaniak', 'Dave Allen')",6.2
Joe Bonamassa: Live from New York Beacon Theatre,2012,tt2143470,Scot McFadyen,(),8.5
Money Matters,2011,tt2034741,Ryan Richmond,"('Terri Abney', 'Aunjanue Ellis-Taylor', 'James Whalen', 'Victoria Wallace')",5.1
The Scam,2012,tt2069957,Perdell Richardson,"('Zachary Green', 'Hennely Jimenez', 'Gabriel De Santiago', 'Antoinette Mia Pettis')",6.5
Wolwedans in die Skemer,2012,tt2188965,Jozua Malherbe,"('Rolanda Marais', 'David Louw', 'Gérard Rudolf', 'Desiré Gardner')",5.4
Django Unchained,2012,tt1853728,Quentin Tarantino,"('Jamie Foxx', 'Christoph Waltz', 'Leonardo DiCaprio', 'Kerry Washington')",8.4
Wanderlost,2010,tt1540093,David Kabler,"('Mitch Rumfelt', 'Aubrey Adams', 'Imhotep Dlanod', 'Darren Kohler')",5.2
Yaya & Angelina: The Spoiled Brat Movie,2009,tt1417579,Michael Tuviera,"('Ogie Alcasid', 'Michael V.', 'Aiko Melendez', 'Jomari Yllana')",6.3
Seven Days in Utopia,2011,tt1699147,Matthew Dean Russell,"('Lucas Black', 'Robert Duvall', 'Melissa Leo', 'Deborah Ann Woll')",6.1
Shirley Adams,2009,tt1483507,Oliver Hermanus,"('Denise Newman', 'Keenan Arrison', 'Emily Child', 'Theresa Sedras')",6.7
Horrible Bosses,2011,tt1499658,Seth Gordon,"('Jason Bateman', 'Charlie Day', 'Jason Sudeikis', 'Steve Wiebe')",6.9
Tournée,2010,tt1451762,Mathieu Amalric,"('Miranda Colclasure', 'Suzanne Ramsey', 'Dirty Martini', 'Julie Atlas Muz')",6.5
The Bar,2009,tt1882985,Mark Bacci,"('Mannie De Castro', 'Aleksandra Gordon', 'Roland Stimpson', 'Kate Nauta')",8.2
First World Problems,2012,tt1996260,Spain Willingham,"('Keith Compton', 'Spain Willingham', 'Sean Garahan', 'Lacey Houchen')",7.7
Trap,2010,tt1494828,J. Horton,"('Allen Perada', 'Alonzo F. Jones', 'Ashton Blanchard', 'Alain Gueye')",5.7
Jail Caesar,2012,tt1956637,Paul Schoolman,"('Derek Jacobi', 'John Kani', 'Alice Krige', 'Warren Adler')",7.9
The Shoebox,2010,tt2054821,Tyler Matthews,"('Matt Gulbranson', 'Richard Haiderer', 'Emma Rayne Lyle', 'Ryan Lyle')",7.1
Rue Huvelin,2011,tt1837646,Mounir Maasri,"('Charbel Kamel', 'Robert Cremona', 'Carmen Bsaibes', 'Jimmy Keyrouz')",6.3
Rainbow Magic: Return to Rainspell Island,2010,tt1655431,Hiroshi Kawamata,"('Lucy Delaiche', 'Grace Vance', 'David Holt', 'Teresa Gallagher')",7.2
Transit,2012,tt1059836,Antonio Negret,"('Jim Caviezel', 'James Frain', 'Elisabeth Röhm', 'Diora Baird')",5.7
Death and Cremation,2010,tt1484954,Justin Steele,"('Brad Dourif', 'Jeremy Sumpter', 'Scott Elrod', 'Debbon Ayer')",5.6
Diary of a Wimpy Kid,2010,tt1196141,Thor Freudenthal,"('Zachary Gordon', 'Robert Capron', 'Rachael Harris', 'Steve Zahn')",6.2
Stay the Same Never Change,2009,tt1340616,Laurel Nakadate,"('Ebony Adams', 'Sofia Rosario Akins', 'Owen Ashworth', 'Abbey Bavley')",5.9
The Fourth State,2012,tt1709122,Dennis Gansel,"('Moritz Bleibtreu', 'Kasia Smutniak', 'Max Riemelt', 'Rade Serbedzija')",6.1
R.I.P,2011,tt2290968,Tarik Freitekh,"('Eias Kam', 'Basely Kon', 'Gus Kon', 'Fawzi Mansour')",7.7
Resolution,2012,tt1977895,Justin Benson,"('Aaron Moorhead', 'Peter Cilella', 'Vinny Curran', 'Emily Montague', 'Kurt David Anderson')",6.3
Psychopath,2009,tt1522253,Robert Elkins,"('Kyle Billeter', 'Glenn Leftwich', 'Lawrence Wiencek', 'DaNae Martinez')",5.1
Outrageous,2010,tt1894518,Bevan Cullinan,"('Mark Banks', 'Loyiso Gola', 'Krijay Govender', 'Barry Hilton')",7.4
Look at Me Again,2010,tt1679226,James Christopher,"('Stephanie Dunbar', 'Derick Morris', 'Brandi Blevins', 'Richard C. Jones')",5
Vitaminac,2012,tt2690526,Matias Musa,(),5.4
I Am Orpheus,2012,tt2313243,Adom Carter,"('Bob Harkness', 'Matthew Kerslake', 'Tere Lee', 'Lisa Mailes')",9.3
The Script: Homecoming,2011,tt2474164,Dick Carruthers,"(""Danny O'Donoghue"", 'Glen Power', 'The Script', 'Mark Sheehan')",8.6
Atlas Shrugged II: The Strike,2012,tt1985017,John Putch,"('Samantha Mathis', 'Jason Beghe', 'Esai Morales', 'Patrick Fabian')",5.3
Ah Boys to Men,2012,tt2525596,Jack Neo,"('Tosh Zhang', 'Weiliang Wang', 'Noah Yap', 'Charlie Goh')",6.1
Man on a Ledge,2012,tt1568338,Asger Leth,"('Sam Worthington', 'Elizabeth Banks', 'Jamie Bell', 'Mandy Gonzalez')",6.6
Lighthouse Lane,2010,tt1733561,Douglas Brekan,"('Leeann Dearing', 'Leni Ford', 'Brent Henderson')",5.4
Standards of Living,2012,tt2455922,Aaron Mento,"('Bill Ferris', 'Kevin M. Glover', 'Derek Houck', 'Rolland Kiroloss')",6.8
Slow Action,2011,tt1836918,Ben Rivers,(),6.9
The Space Between,2010,tt1525898,Travis Fine,"('Melissa Leo', 'Anthony Keyvan', 'Brad William Henke', 'AnnaSophia Robb')",6.4
Contact High,2009,tt0780002,Michael Glawogger,"('Michael Ostrowski', 'Raimund Wallisch', 'Alexis Santiago Hernandez', 'Victor Varnado')",6.4
The Yellow Wallpaper,2012,tt0790788,Logan Thomas,"('Aric Cushing', 'Juliet Landau', 'Dale Dickey', 'Veronica Cartwright')",5.9
Chase,2010,tt1594964,Jag Mundhra,"('Anuj Saxena', 'Udita Goswami', 'Tarina Patel', 'Sameer Kochhar')",5
The Russian Cowboy,2010,tt1717721,Mark Laty,"('Lynn Bandoria', 'Doug C', 'Lorraine Fusare Fusare', 'Mark Laty')",7.7
Quarantined,2009,tt1422894,Sean Stearley,"('Corey Allen', 'Dee Arnos', 'Kit Bateman', 'Matt Bozeman')",7.6
Sexy Rangers,2011,tt2870404,Shinji Nishikawa,"('Yû Tejima', 'Yuzuki Aikawa', 'Jun Suzuki', 'Kaori Ishigaki')",5.3
The Storm Warriors,2009,tt1186371,Danny Pang,"('Oxide Chun Pang', 'Aaron Kwok', 'Ekin Cheng', 'Kenny Ho', 'Nicholas Tse')",5.2
Turnout,2011,tt1699520,Lee Sales,"('Ophelia Lovibond', 'Peter Ferdinando', 'Neil Maskell', 'Ricci Harnett')",5.3
Truth About Kerry,2010,tt0923954,Katie Torpey,"('Stana Katic', 'Jessica Dean', 'Darren Keefe Reiher', 'Paul Hardiman')",5
Delhi in a Day,2011,tt1725803,Prashant Nair,"('Victor Banerjee', 'Siddharth Bhardwaj', 'Sidharth Bhardwaj', 'Vidya Bhushan')",6.2
"1,001 Ways to Enjoy the Missionary Position",2010,tt1430064,Alan Chu,"('William Russ', 'Anthem Moss', 'Natasha Melnick', 'Richard Riehle')",5.5
Somnolence,2009,tt1347288,Ali Sade,"('Sam Cocking', 'Steve Dimarco', 'Amanda Driscoll', 'Shaun Hennessy')",7.5
Snap,2010,tt1555209,Carmel Winters,"(""Aisling O'Sullivan"", 'Stephen Moran', 'Eileen Walsh', 'Mick Lally')",6.7
Fields of November,2010,tt1648200,Chad Ritchie,"('Louise Flory', 'Margot Kerlidou', 'Miguel Reyez', 'Peter Castle')",7.6
Greek Pete,2009,tt1384774,Andrew Haigh,"('Peter Pittaros', 'Lewis Wallis', 'Tristan Field', 'Liam Thompson')",5.1
Bleeding Through,2012,tt2182028,Henrique Couto,"('Sandy Behre', 'Ruby Larocca', 'Josh Lively', 'Zane Crosby')",5.4
Cherry,2010,tt1315350,Jeffrey Fine,"('Kyle Gallner', 'Laura Allen', 'Britt Robertson', 'Matt Walsh')",6.7
Raskal Love,2012,tt2501412,Byron Q.,"('Feodor Chin', 'Chris Trouble Delfosse', 'Vanna Fut', 'David Huynh')",9
Overnight,2012,tt1296881,Valerie Breiman,"('Rachel Blanchard', ""James D'Arcy"", 'Gbenga Akinnagbe', 'Anthony LaPaglia')",5.2
The Kane Files: Life of Trial,2010,tt1546420,Benjamin Gourley,"('Drew Fuller', 'Ethan Embry', 'Jerry Straley', 'William Devane')",5.6
Portrait for Hell,2012,tt2224409,Thorin Thompson,"('James R. Cartee', 'Jonathan Elliott Coarsey', 'Allison Flanagan', 'R.L. Moser')",7.9
The Captain of Nakara,2012,tt1579251,Bob Nyanja,"('Bernard Safari', 'Shirleen Wangari', 'Charles Kiarie', 'Charles Bukeko')",7.9
Me Again,2012,tt1814790,David A.R. White,"('Jeffrey Peterson', 'David A.R. White', 'Bruce McGill', 'Della Reese', 'Ali Landry Monteverde')",5.5
American Fetish,2011,tt2470938,Michael Simmons,"('Matt Jones', 'Charlie Laine', 'Matt Bianca', 'Marek Matousek')",5.4
The Stepfather,2009,tt0814335,Nelson McCormick,"('Penn Badgley', 'Dylan Walsh', 'Sela Ward', 'Amber Heard')",5.6
Loverboy,2012,tt2327397,Erica Summers,"('Amber Watson', 'Jessie LaBorn', 'Heather Webber', 'Robert Lawrence')",5.2
Renaissance of the Dead,2010,tt1719608,Victor San Miguel,"('Trevor Hall', 'Cassidy Schiltz', 'Ben Warner', 'Michael Dorian')",8
Aliens on Crack,2009,tt1535422,Bob Bragg,"('TJ Myers', 'Bob Bragg', 'Olivia Day', ""David 'Shark' Fralick"")",6.6
The Samaritan,2012,tt1867093,David Weaver,"('Samuel L. Jackson', 'Luke Kirby', 'Ruth Negga', 'Tom Wilkinson')",5.6
Halfway to Heaven,2009,tt1357414,James Sharpe,"('Peter Barfield', 'James Lacey', 'Ciara Dooley', 'Paul T.T. Easter')",6
Quantum Quest: A Cassini Space Odyssey,2010,tt0312305,Harry 'Doc' Kloor,"('Daniel St. Pierre', 'Chris Pine', 'Amanda Peet', 'Samuel L. Jackson', 'Hayden Christensen')",5.1
Hyphen,2011,tt1966473,John Gordon Hale,"('Jeffry Griffin', 'Julin', 'Nick Skinner', 'Kevan Copelin')",7.6
The Tunnel,2011,tt1735485,Carlo Ledesma,"('Bel Deliá', 'Andy Rodoreda', 'Steve Davis', 'Luke Arnold')",5.8
"Me, Myself, and My Third Eye: 4 Enlightened Stories for 1 Imperfect God",2010,tt1625563,Adam Cooley,"('Chelsea Campbell', 'Adam Cooley', 'Kelly Oliphant', 'Robert Smith')",8.1
My Own Love Song,2010,tt1193507,Olivier Dahan,"('Renée Zellweger', 'Madeline Zima', 'Forest Whitaker', 'Elias Koteas')",5.7
Shellter,2009,tt1378339,Dan Donley,"('Cari Sanders', 'Will Tulin', 'Maria Olsen', 'Kurshila Martini')",6.3
Black Death,2010,tt1181791,Christopher Smith,"('Eddie Redmayne', 'Sean Bean', 'Carice van Houten', 'Kimberley Nixon')",6.4
Captive of a Death Mask,2012,tt2607832,Shane Wheeler,"('Keith Schloemp', 'Lillian Lamour', 'Robert P. Young', 'Nathan Wakefield')",7.8
Action!!!,2010,tt1517578,Hillary J. Walker,"('Scott Toler Collins', 'Scott Harrell', 'Hillary J. Walker', 'Tami Anderson')",8
Sightseers,2012,tt2023690,Ben Wheatley,"('Alice Lowe', 'Kenneth Hadley', 'Steve Oram', 'Eileen Davies')",6.5
All One Moment,2011,tt2022323,Thomas Rotenberg,"('Chantelle Joy Fuoco', 'Andrew Kantowski', 'Jacob Reynolds', 'Cristina Aldridge')",6.4
Al Murray The Pub Landlord: Beautiful British Tour Live at the 02,2009,tt9324838,Al Murray,(),7.3
Love.net,2011,tt1705120,Ilian Djevelekov,"('Hristo Shopov', 'Zachary Baharov', 'Lilia Marvilya', 'Koyna Ruseva')",7.3
The Vampires of Bloody Island,2009,tt1370898,Allin Kempthorne,"('Fritz Aardvark Bragpuss', 'Nick Ash', 'Michael Barber', 'Ann Barnett')",6.6
The Sniper,2009,tt1194624,Dante Lam,"('Richie Jen', 'Xiaoming Huang', 'Edison Chen', 'Bowie Lam')",5.5
Pay in Full,2010,tt1630608,Walter Alza,"('Walter Alza', 'Philip Bucceri', 'Francisco Chacin', 'Pip Dwyer')",5.2
Love Breakups Zindagi,2011,tt1877691,Sahil Sangha,"('Zayed Khan', 'Dia Mirza', 'Cyrus Sahukar', 'Tisca Chopra')",5.8
The Exile,2011,tt1629447,Will Warner,"('Tracy Miller', 'Courtland Thomas', 'Chantal Koerner', 'Tony Pallo')",5.3
Cheesecake Casserole,2012,tt1733114,Renji Philip,"('Brit Morgan', 'Torrey DeVitto', 'Ryan Merriman', 'Louis Herthum')",6.1
Red Hook Summer,2012,tt1989593,Spike Lee,"('Jules Brown', 'Thomas Jefferson Byrd', 'Toni Lysaith', 'Limary Agosto')",5.3
Bullycam,2011,tt1961220,Brian Sizensky,"('Bettina Mangiaracina', 'Casie Popkin', 'Fabio Caetano', 'Lindsay Arber')",7.1
G.E.D.,2009,tt1270289,Cess Silvera,"('Iris Acker', 'Zach Avery', 'Supa Cindy', 'Tavaris Davis')",7.2
Mine Games,2012,tt1928337,Richard Gray,"('Joseph Cross', 'Briana Evigan', 'Rafi Gavron', 'Julianna Guill')",5.3
The Scenesters,2009,tt1260587,Todd Berger,"('Blaise Miller', 'Sherilyn Fenn', 'Suzanne May', 'Jeff Grace')",5.5
The Academy,2010,tt1612069,Kenneth Barr,"('Mustafa Al-Mosawi', 'Amanda Bladon', 'Dan Brodribb', 'Paul Brown')",7.2
Handlebar,2010,tt1631330,Michael McCallum,"('Joshua Arritt', 'Wallace Bridges', 'Mark A. France', 'Shane Hagedorn')",5.5
Quarantine 2: Terminal,2011,tt1699231,John Pogue,"('Mercedes Mason', 'Josh Cooke', 'Mattie Liptak', 'Ignacio Serricchio')",5.2
Toad Road,2012,tt2076372,Jason Banker,"('James Davidson', 'Sara Anne Jones', 'Whitleigh Higuera', 'Jamie Siebold')",5
All That Remains,2011,tt1744577,Pierre-Adrian Irle,"('Valentin Rotelli', 'Isabelle Caillat', 'Olga Rosin', 'Travis Shakespeare', 'Toshi Toda')",7.9
Love Tomorrow,2012,tt1773554,Christopher Payne,"('Cindy Jourdain', 'Arionel Vargas', 'Max Brown', 'John McArdle')",6.7
20 Mississippi,2009,tt1456075,Barnett Brettler,"('Kellyn Lindsay', 'Kirk LaSalle', 'Tiemen Godwaldt', 'Diana Zhang')",8.5
Bomber,2009,tt1207926,Paul Cotter,"('Shane Taylor', 'Benjamin Whitrow', 'Eileen Nicholas', 'Ulrike Arndt')",6.1
Burn Out the Day,2010,tt1561388,Sean Bohary,"('Cinqué Lee', 'Sean Bohary', 'Sarah Rubin', 'Melisanne Russo', 'Cinqué Lee')",5.1
Sunny Side Up,2010,tt1737759,Adam Pieratt,"('Aaron Pieratt', 'Mitch McLeod', 'James R. Howell', 'Marc Borden')",7
Mad Mad Wagon Party,2010,tt1231289,Dwight Brooks,"('George Kennedy', 'Cathy Rankin', 'Slade Hall', 'Shane Dean')",7.4
The Mark,2012,tt2380882,Tom Logan,"('David Allen', 'Lesley A. Fogle', 'Catherine Hendel', 'Chelsea Jordan')",8.9
Mr. Nice,2010,tt1183911,Bernard Rose,"('Rhys Ifans', 'Chloë Sevigny', 'David Thewlis', 'Luis Tosar')",6.3
Nulllinie,2011,tt5653932,Kris Santa,"('André Borning', 'Johann Fohl', 'Anne Forman', 'Christopher Garbe')",6
A Little Party,2009,tt0494252,Tom Upton,"('William D. Caldwell', 'Christopher DeMaci', 'Antonia DeNardo', 'Mike Dusi')",8.1
Turkles,2011,tt1580030,Frank Eberling,"('Haley Sicard', 'Noah Centineo', 'Jim Lynch', 'Steve Cohen')",5.7
Hell's Gate,2010,tt5896946,Ron Whitt,"('Sarah Ibold', 'Tom Bodley', 'Melissa Fox', 'Mike Flinchum')",8
The Man Who Came with the Snow,2009,tt1508694,Marzieh Makhmalbaf,"('Mohsen Makhmalbaf', 'Safar Khakdodov', 'Mahmadulloh Kabirov', 'Elizaveta Nis', 'Zulfiya Sadikova')",6.5
Fake,2011,tt1507566,Gregory W. Friedle,"('Robert Loggia', 'Fisher Stevens', 'Blanche Baker', 'Jill Flint')",5.4
Degenerate,2012,tt1630541,Phil Thurman,"('Bobby Field', 'Claude Duhamel', 'William Lamar', 'David Yost')",6.7
Passport to Love,2009,tt1260565,Victor Vu,"('Binh Minh', 'Huy Khanh', 'Kathy Uyen', 'Ngoc Diep')",6.5
