Title,Year,Movie ID,Director,Stars,Votes
Elephant Sighs,2012,tt2221032,Ed Simpson,"('Edward Asner', 'John Cariani', 'Mark Fite', 'Jack Kehler')",5.7
Captain America: The Winter Soldier,2014,tt1843866,Anthony Russo,"('Joe Russo', 'Chris Evans', 'Samuel L. Jackson', 'Scarlett Johansson', 'Robert Redford')",7.8
Where Was God,2014,tt3437472,Chip Rossetti,"('Seth Adair', 'David Ross', 'Kaitlin Borst', 'Kristi Miller')",6.5
Je'Caryous Johnson's Marriage Material,2013,tt2462708,Je'Caryous Johnson,"('Robin Givens', 'Jazsmin Lewis', 'Carl Anthony Payne II', 'Lavell Crawford')",6.8
OMG: Oh My God!,2012,tt2283748,Umesh Shukla,"('Paresh Rawal', 'Akshay Kumar', 'Mithun Chakraborty', 'Mahesh Manjrekar')",8.1
Madea's Tough Love,2015,tt4185364,Ben Gluck,"('Frank Marino', 'Tyler Perry', 'Cassi Davis', 'Rolonda Watts', 'Avery Kidd Waddell')",5.1
Landmine Goes Click,2015,tt2186848,Levan Bakhia,"('Sterling Knight', 'Spencer Locke', 'Kote Tolordava', 'Dean Geyer')",5.9
Promise Land,2013,tt2180497,Kevin Dalvi,"('Kamal Hans', 'Brenda Barrie', 'Anita Chandwaney', 'Elizabeth Abraham')",7.5
I Think I Just Saw the Devil,2012,tt2302649,Thor Moreno,"('Andre Davis', 'Rebekah DeWild', 'Bill Blank', 'Jay Villwock')",6.6
Candid,2014,tt2235602,Vishnu Seesahai,"('Malliha Ahmad', 'Toni Busker', 'Noel Casler', 'Marlon Dow')",5.5
No One Lives Forever,2012,tt2235669,Joseph Villapaz,"('Anna Landreth', 'Warren Bub', 'Roman Limonta', 'Kristin Bellamarie')",5.8
Welcome to Argentina,2012,tt1721478,Edouard Deluc,"('Nicolas Duvauchelle', 'Philippe Rebbot', 'Gustavo Kamenetzky', 'Paloma Contreras')",6.3
Nicht schon wieder Rudi!,2015,tt4669816,Oona-Devi Liebich,"('Ismail Sahin', 'Matthias Brenner', 'Oliver Marlo', 'Frank Auerbach', 'Ismail Sahin')",6.9
Broken,2012,tt1441940,Rufus Norris,"('Charlie Booty', 'Lily James', 'Tim Roth', 'Eloise Laurence')",7.2
The Tramp,2013,tt2426060,Dima Levanchuk,"('Cindy Lemos', 'Megan Elizabeth Wescott', 'Simone Leorin', 'Casey Bates')",8.2
Scumbag Hustler,2014,tt3163352,Sean Weathers,"('Aswad Issa', 'Delven Adams', 'Sammy Bassey', 'Chrystal Claire', 'Waliek Crandall')",5.2
I Am a Ghost,2012,tt2076862,H.P. Mendoza,"('Anna Ishida', 'Jeannie Barroga', 'Rick Burkhardt', 'Juliet Heller')",5.9
Wingmen Incorporated,2013,tt2338399,Ken Gayton,"('Jason W. Schaver', 'Ken Gayton', 'Jason W. Schaver', 'Bethany Carol', 'Kevin Miller')",8.6
Z for Zachariah,2015,tt1598642,Craig Zobel,"('Chiwetel Ejiofor', 'Chris Pine', 'Margot Robbie')",6
Windsor,2015,tt3701460,Porter Farrell,"('Madelyn Deutch', 'Barry Corbin', 'Quinn Shephard', 'Nick Krause')",6.2
Before the Snow,2015,tt3589638,Mark Clauburg,"('Peter Lisowsky', 'Ryan Wesen', 'Natalya Rudakova', 'Hays Wellford', 'Dennis Brito')",6.8
Celeste & Jesse Forever,2012,tt1405365,Lee Toland Krieger,"('Rashida Jones', 'Andy Samberg', 'Elijah Wood', 'Emma Roberts')",6.6
Adhir Bhat and Bobby Nagra's Some Times,2015,tt5095180,Akarsh Khurana,"('Adhir Bhat', 'Hussain Dalal', 'Patrick Graham', 'Adhaar Khurana')",8.4
Grid,2013,tt1909302,Morgan Thomas Rees,"('Alex Bailey', 'Rob Byrd', 'Callum Rees')",7.6
Neville Rumble,2015,tt2255876,Richard Miller,"('Lee Price', 'Sam Foster', 'Gavin Fowler', 'Mark Haldor', 'Florian Hencher')",7.1
Touched,2015,tt4795630,Terrance Tykeem,"('Cindy Andino', 'Laquisha S. Anthony', 'Tiffany Bacon', 'Stephen Baldwin')",6.2
The Garden of Words,2013,tt2591814,Makoto Shinkai,"('Miyu Irino', 'Kana Hanazawa', 'Fumi Hirano', 'Gou Maeda')",7.4
Sanditon,2014,tt3796450,Steven Dorrington,"('Bonnie Adair', 'Pete Ashmore', 'Amy Burrows', 'Alice Osmanski')",8.2
Willkommen bei Habib,2013,tt3294340,Michael Baumann,"('Vedat Erincin', 'Thorsten Merten', 'Klaus Manchen', 'Burak Yigit')",6.3
Island,2013,tt2059227,Rehan Malik,"('Gabriella Montrose', 'Matthew Ferdenzi', 'Bryony Francis', 'Donald E G Bentley')",7.2
The Silent Mountain,2014,tt2014295,Ernst Gossner,"('William Moseley', 'Eugenia Costantini', 'Claudia Cardinale', 'Emily Cox')",5.5
Margarita,2012,tt2318601,Dominique Cardona,"('Laurie Colbert', 'Nicola Correia-Damude', 'Patrick McKenna', 'Claire Lautier', 'Christine Horne')",6.3
Attack of the Gorilla!,2013,tt1946297,Dave Shaw,"('Sara Duplancic', 'Francis Fisk', 'Paul Washer', 'Sherry Thurig')",7.1
Love Freely But Pay for Sex,2013,tt2848132,Phoenix James,"('Phoenix James', 'Jeana Adu', 'Virginie Alix', 'Jaspal Badwell')",6.8
"Thank You, Dad",2014,tt3773898,Hrach Keshishyan,"('Krista Donargo', 'Luisa Ghambaryan', 'Mayranush Grigoryan', 'David Hakobyan')",7.1
Playing the Moldovans at Tennis,2012,tt1706691,Tony Hawks,"('Mikolaj Jaroszewicz', 'Tony Hawks', 'Anatol Durbalã', 'Igor Babiac', 'Ana Chirita')",7.7
Backroad,2012,tt1521684,Wayne Slaten,"('Matthew Carter', 'Greg Dean', 'Elizabeth McCain', 'Julie Oliver-Touchstone')",5.4
Demon Exorcism: The Devil Inside Maxwell Bastas,2013,tt1649749,Richard G. James,"('Michael Mili', 'Jamie Wheatley', 'Penny Gibbs', 'Richard Goteri')",5.2
Generosity,2014,tt1316050,Ray Keller,"('David Maddalena', 'Mark David Nelson', 'Melinda Smart', 'David Alan Hays')",6.6
Scumbus,2012,tt1823197,Luke Tierney,"('Toby Truslove', 'Ed Kavalee', 'Samantha Tolj', 'Glenn Robbins')",5.4
The Book of Daniel,2013,tt3120944,Anna Zielinski,"('Robert Miano', 'Andrew Bongiorno', 'Lance Henriksen', 'Kevin McCorkle')",6.1
Behind the Candelabra,2013,tt1291580,Liberace,"('Scott Thorson', 'Steven Soderbergh', 'Michael Douglas', 'Matt Damon', 'Scott Bakula', 'Eric Zuckerman')",7
The Resurrection of a Bastard,2013,tt2317102,Guido van Driel,"('Yorick van Wageningen', 'Goua Robert Grovogui', 'Juda Goslinga', 'René Groothof')",6.2
Envisioned,2013,tt3236638,Joseph Lisa,"('Matt Chua', 'Darryl Degler', 'Ron DiBenedetto', 'Zach Gaus')",8.2
I Am You,2012,tt3026810,Petar Popzlatev,"('Jeanette Spassova', 'Irmena Chichikova', 'Miliana Lenak', 'Deyan Donkov')",6.3
Night Fare,2015,tt3889166,Julien Seri,"('Jonathan Howard', 'Jonathan Demurger', 'Fanny Valette', 'Jean-François Lenogue')",5.5
The Oracles of Richard Hopkins,2014,tt3011958,Sonetta Duncan,"('Akreta Saim', 'Alberto Tihan', 'Trish Rainone', 'Rebecca Rodley', 'Jaden Curtis')",7.2
2/11 Het spel van de wolf,2014,tt3959094,Theo van Gogh,"('Thomas Korthals Altes', 'Susan Visser', 'Johan Leysen', 'Pierre Bokma', 'William Hope')",5.4
Jack Reacher,2012,tt0790724,Christopher McQuarrie,"('Tom Cruise', 'Rosamund Pike', 'Richard Jenkins', 'Werner Herzog')",7
Vault of Terror II: The Undead,2015,tt4706596,Charlton Jacob Jacques,"('Gregory Kurczynski', 'Jerry Landi', 'John Renna', 'Sean Weathers', 'Lloyd Kaufman', 'Erika Smith', 'Tina Krause', 'Rachael Robbins')",5.7
Thank You a Lot,2014,tt2368056,Matt Muir,"('Blake DeLong', 'James Hand', 'Robyn Rikoon', 'Kevin Bales')",6.6
Before,2014,tt3014558,Nikolai Vanyo,"('Austin Mitchell', 'Tyler Lueck', 'Meryl Jones Williams', 'Bettina Devin')",7.8
Blind Turn,2012,tt1801085,Robert Orr,"('Rachel Boston', 'Jay Dee Walters', 'John Gabriel Rodriquez', 'Christian Stokes')",5.3
Latin Assassins,2012,tt2199447,Juan Shamsul Alam,"('Gina Diaz', 'Aliyah Alam', 'Santo Alam', 'Aime Alonzo')",7.7
The Knights of Shame,2014,tt2798182,Steve Avon,"('Stephanie Antonio', 'Sean Bennett', 'Phil Bernardin', 'Ken Brotis')",9.2
In Over My Head,2012,tt2206498,Josiah David Warren,"('Josiah David Warren', 'Zachary Michael', 'Erica Lloyd', 'Chloe Flores')",5.2
Through the Storm,2013,tt5615530,Rebekah Hynes,"('Jason Curtis', 'Hannah Rivard', 'Océane Boulais', 'Jacob Stankich')",8
Sins of Man: Rise of Mortis,2015,tt4939078,Jamie Santamore,"('Carrie Baker', 'Taylor Burns', 'Adam Ewing', 'Rebecca Flaherty')",9
"Mary Is Happy, Mary Is Happy",2013,tt3379358,Nawapol Thamrongrattanarit,"('Thanapob Leeratanakachorn', 'Chonnikan Netjui', 'Patcha Poonpiriya', 'Narissara Thanapreechakul')",7.1
The Films of Jason Day-Boisvert,2014,tt3924110,Jason Day-Boisvert,"('Jason Day-Boisvert', 'A.J. Klassen')",5
My Sister,2014,tt3082920,David Lascher,"('Reid Scott', 'Serinda Swan', 'Grace Kaufman', 'Illeana Douglas')",6.7
The Falls: Testament of Love,2013,tt3169740,Jon Garcia,"('Nick Ferrucci', 'Benjamin Farmer', 'Hannah Barefoot', 'Bruce Jennings')",6.6
Eyjafjallajökull,2013,tt2207072,Alexandre Coffre,"('Valérie Bonneton', 'Dany Boon', 'Denis Ménochet', 'Albert Delpy')",5.6
Dante's Daemon,2013,tt1954363,Wyndham Price,"('Jason Hughes', 'Hywel Simons', 'Ri Richards', 'Jerome Flynn')",7.7
The Automatic Hate,2015,tt3122842,Justin Lerner,"('Deborah Ann Woll', 'Joseph Cross', 'Travis Quentin Young', 'Ratani Khan')",6.3
Bob Birdnow's Remarkable Tale of Human Survival and the Transcendence of Self,2013,tt2293954,Eric Steele,"('Barry Nash', 'Robert Longstreet', 'Leah Spillman', 'Steven Walters')",8.1
Dawn of Dracula,2013,tt2508696,Blake Powell,"('Aude Metzger', 'Robyn Graves', 'Jon Ramsay', 'Shawn Malone')",5.9
Böcek,2013,tt3248864,Bora Tekay,"('Ugur Bilgin', 'Leyla Yungul', 'Baris Yilmaz Gunduz', 'Engin Karabacak')",6.1
The Crumbles,2012,tt2073672,Akira Boch,"('Katie Hipol', 'Teresa Michelle Lee', 'Ebony Perry', 'Jeff Torres')",6.4
Tru Love,2013,tt2634384,Kate Johnston,"('Shauna MacDonald', 'Kate Trotter', 'Christine Horne', 'Shauna MacDonald', 'Anna Cyzon')",6.4
When I'm with You,2015,tt3671390,Daniel Armando,"('Adrienne Acevedo Lovette', 'Evan Price', 'Ella Jane New', 'John A. Rice')",6.8
Equilibrium,2012,tt2549398,Erik D. Bateman,"('Richie Call', 'Chrislynn Call', 'Kent Hadfield', 'Kevin Doyle')",5.7
Durban Poison,2013,tt3057894,Andrew Worsdale,"('Brandon Auret', 'Cara Roberts', 'Gys de Villiers', 'Marcel van Heerden')",6.6
Colonia,2015,tt4005402,Florian Gallenberger,"('Emma Watson', 'Daniel Brühl', 'Michael Nyqvist', 'Richenda Carey')",7
Le Marquis de la Croix,2012,tt2498528,Amy Hesketh,"('Jac Avila', 'Mila Joya', 'Amy Hesketh', 'Eric Calancha')",6.6
Girl on a Train,2014,tt2815786,Peter Sands,"('Anna Simone Scott', 'Sarah De La Isla')",7.4
Being Us,2013,tt1754830,Sam Hancock,"('Alanna Ubach', 'Michael Navarra', 'Patrick Russell', 'Barbara Niven')",5.8
Suicide or Lulu and Me in a World Made for Two,2014,tt2234052,Christian Carroll,"('Adeline Thery', 'Christian Carroll', 'Brian Shoop', 'Mathieu Lagarrigue')",7.4
"The Periphery Project, Vol. I",2012,tt2395441,Steve Edmiston,"('Jon Stout', 'Eric Riedmann')",7.6
Boys on Film 13: Trick & Treat,2015,tt5576266,Casper Andreas,"('Christopher R. Brown', 'Leslie Bumgarner', 'Phil Connell', 'Dan Connolly', 'Neil Ely', 'Charlie Francis', 'Timothy Despina Marshall', 'Anna Nolskog', 'Dylan Tonk', 'Lazlo Tonk', 'Sophie Adolfsson', 'Liam Boyle', 'Tommy J Brennan', 'Cai Brigden')",6.4
Dominique Belongs to Us,2015,tt6290802,Kenan Holley,"('André 3000', 'Paul Finebaum', 'Karl Malone', 'Ryan McGee')",7.4
Clank: Agent Recruit,2015,tt3825272,Pauli Janhunen Calderón,"('Emilio Janhunen Calderón', 'Sasha Ytterskog', 'Rebecka Andersson', 'Pauli Janhunen Calderón')",8.1
The Gate,2014,tt3480146,Régis Wargnier,"('Raphaël Personnaz', 'Phoeung Kompheak', 'Olivier Gourmet', 'Thanet Thorn')",6.3
Hell at Heathridge,2013,tt2782108,Caroline Abbey,"('Tyler Pina', 'Maggie Fernald', 'Jenna Kramer', 'Paul Shaia', 'Kinsley Funari')",5.6
CXL,2012,tt2182267,Sean Gillane,"('Cole Alexander Smith', 'Lisa Greyson', 'Briana Eason', 'Amir Motlagh')",6.7
La tierra roja,2015,tt3411414,Diego Martínez Vignatti,"('Geert Van Rampelberg', 'Jorge Aranda', 'Alexandros Potamianos', 'Eugenia Ramírez')",6.4
Fast Girls,2012,tt1700808,Regan Hall,"('Lenora Crichlow', 'Phil Davis', 'Jamie Howard', 'Jahvel Hall')",6.2
Exists,2014,tt1988621,Eduardo Sánchez,"('Samuel Davis', 'Dora Madison', 'Roger Edwards', 'Chris Osborn')",5.2
More Scenes from a Gay Marriage,2014,tt2935986,Matt Riddlehoover,"('Charlie David', 'Rett Terrell', 'Matt Riddlehoover', 'Jared Allman')",5.3
Goodbye World,2013,tt2352802,Denis Henry Hennelly,"('Adrian Grenier', 'Kid Cudi', 'Mckenna Grace', 'Kerry Bishé')",5.4
Fix It in Post,2014,tt2629802,Christine Parker,"('Miles Snow', 'Lilly Nelson', 'Carrie Jones', 'Bill Mulligan')",8.2
The Road to Tophet,2014,tt2505892,Steve Schmidt,"('Adam Beach', 'Samuel Thivierge', 'Axel Green', 'Christine Teixeira')",7.8
Mumbai Love,2014,tt3332022,Benito Bautista,"('Solenn Heussaff', 'Kiko Matos', 'Martin Escudero', 'Raymond Bagatsing')",6.8
Breaking the Girls,2012,tt1510686,Jamie Babbit,"('Agnes Bruckner', 'Madeline Zima', 'Shawn Ashmore', 'Kate Levering')",5
Daddy's Little Girl,2014,tt2214941,Chris Sun,"('Billi Baker', 'Michael Thomson', 'Allira Jaques', 'Holly Phillips')",5.7
Gerimis Mengundang,2012,tt2180130,Ahmad Idham,"('Kamal Adli', 'Felix Agus', 'Olivia Lubis Jensen', 'Denny Martin')",5.1
Before You Can Blink,2015,tt3693200,Matondo Kiantandu,"('Vince Allen', 'Manik Bahl', 'Andy Brosseau', 'Ashley Clarke')",5.9
Christmas in the Smokies,2015,tt4923846,Gary Wheeler,"('Sarah Lancaster', 'Barry Corbin', 'Alan Powell', 'Jill Wagner')",5.8
Night Manager,2014,tt3259082,Michael Rava,"('Marshall Duffy', 'Jeff Newton')",7.4
Just the Wind,2012,tt2180335,Benedek Fliegauf,"('Katalin Toldi', 'Gyöngyi Lendvai', 'Lajos Sárkány', 'György Toldi')",6.5
It Takes Two to Fence,2013,tt3392998,Andrei Gheorghe,"('Olimpia Melinte', 'Silvian Vâlcu', 'Marian Adochitei', 'Gheorghe Horia')",5.9
Point Break,2015,tt2058673,Ericson Core,"('Edgar Ramírez', 'Luke Bracey', 'Ray Winstone', 'Teresa Palmer')",5.3
Grace of Monaco,2014,tt2095649,Olivier Dahan,"('Nicole Kidman', 'Tim Roth', 'André Penvern', 'Frank Langella')",5.7
Eternity,2012,tt1823684,Alex Galvin,"('Elliot Travers', 'Amy Tsang', 'Dean Knowsley', 'Liz Kirkman')",5.1
Race to the Finish,2012,tt2222034,Greg Robbins,"('Nick Bello', 'Danielle Bruch', 'Steve Cramer', 'Jada Derwald')",7.4
Yves Saint Laurent,2014,tt2707858,Yves Saint-Laurent,"('Pierre Bergé', 'Jalil Lespert', 'Pierre Niney', 'Guillaume Gallienne', 'Charlotte Le Bon', 'Laura Smet')",6.2
Early Light,2014,tt3327092,Geoffray Barbier,"('Ian Bouillion', 'Trager Galinsky', 'Shannon Hamm', 'Lillian Isabella')",7.1
Death of a Porn Crew,2014,tt4040152,Oliver Augustin,"('Ilya Melnikov', 'Michael Stoller', 'Katherine Bar', 'Jordan Brown', 'Rasheem Brown', 'Nicholas Bogroff Ganssle')",6.3
The Mighty Angel,2014,tt2521188,Wojciech Smarzowski,"('Robert Wieckiewicz', 'Julia Kijowska', 'Adam Woronowicz', 'Jacek Braciak')",6.9
"Christmas, Again",2014,tt3894188,Charles Poekel,"('Kentucker Audley', 'Jason Shelton', 'Oona Roche', 'David Gauld')",6.6
Hatchet III,2013,tt1870419,BJ McDonnell,"('Danielle Harris', 'Kane Hodder', 'Zach Galligan', 'Caroline Williams')",5.6
Jimmy in Pienk,2013,tt2211258,Hanneke Schutte,"('Louw Venter', 'Terence Bridgett', 'Gys de Villiers', 'Gérard Rudolf')",6.6
Mousse,2014,tt2321433,John Hellberg,"('Stéphane Bertola', 'Gunnar Ernblad', 'Marienette Dahlin', 'Roberto Gonzalez')",8.3
At Any Price,2012,tt1937449,Ramin Bahrani,"('Dennis Quaid', 'Zac Efron', 'Kim Dickens', 'Heather Graham')",5.7
Human Resources,2014,tt2930668,Keil Troisi,"('Sonia Williams', 'Aaron Troisi', 'James Goode', 'Elizabeth Dowd')",6.6
Christmas with RiffTrax: Santa's Village of Madness,2012,tt14397668,Bill Corbett,"('Kevin Murphy', 'Michael J. Nelson')",5.2
The Heat,2013,tt2404463,Paul Feig,"('Sandra Bullock', 'Michael McDonald', 'Melissa McCarthy', 'Demián Bichir')",6.6
Are You Here,2013,tt1545754,Matthew Weiner,"('Owen Wilson', 'Zach Galifianakis', 'Amy Poehler', 'Laura Ramsey')",5.3
Burial Ground,2014,tt1634107,Adam J. Dunn,"('Warren Anderson', 'Aaron Aoki', 'Bill Borea', 'Dawn Brodey')",7
She Wants Me,2012,tt1727360,Rob Margolies,"('Aaron Yoo', 'Alex Solowitz', 'Brennan Murray', 'Brian Kubach')",5.3
A Standing Still,2014,tt2626780,Scott Ballard,"('Sara Robbin', ""Katie O'Grady"", 'Ted Rooney', 'Tanya Smith')",5.9
The Jersey Devil,2014,tt3359642,Joseph Pepitone,"('Chris Mulkey', 'Keith Collins', 'David Chokachi', 'Jack Mulcahy')",6.5
Target Locked,2013,tt7066526,Ron Dai,"('Shuai Cao', 'Ben Lee', 'Kwan-Ho Tse')",5.3
The Catch,2013,tt2569414,Rico Simonini,"('C.J. Berdahl', 'Sam Besserman', 'Josiah Black', 'Lacianne Carriere')",8.7
One Step Behind,2015,tt4829288,Mark Stephens,"('Tony Blosser', 'Casey Cameron', 'Stu Chaiken', 'Alexander Colom')",7
Focus,2014,tt2949588,Christopher Young,"('Josh Blacker', 'Rebecca Davis', 'Ryan Beil', 'Christopher Young')",6.9
Paradise: Hope,2013,tt2371834,Ulrich Seidl,"('Melanie Lenz', 'Verena Lehbauer', 'Joseph Lorenz', 'Michael Thomas')",6.7
Queen of the Night,2013,tt3520488,Je-Yeong Kim,"('Jeong-myeong Cheon', 'Min-Jung Kim', 'Kim Byeong-Ok', 'Kim Gi-Bang')",5.7
Rushlights,2013,tt1536437,Antoni Stutz,"('Beau Bridges', 'Haley Webb', 'Josh Henderson', 'Aidan Quinn')",5.6
Cosmopolis,2012,tt1480656,David Cronenberg,"('Robert Pattinson', 'Juliette Binoche', 'Sarah Gadon', 'Mathieu Amalric')",5.1
Welcome to No Man's Land,2015,tt2496206,Paul McDonahue,"('Paul McDonahue', 'Michael Hagen', 'Nicola Potts', 'Julian Gorman')",5.3
Fourth Man Out,2015,tt3978720,Andrew Nackman,"('Parker Young', 'Evan Todd', 'Chord Overstreet', 'Jon Gabrus')",6.7
Forsaken,2015,tt4798436,Willie Olwage,"('Gerhard Steyn', 'Marisa Drummond', 'Hykie Berg', 'Johan Scholtz')",5.7
Lindsey,2015,tt4503600,Alexandra De Rossi,"('Deborah Kay Hooker', 'Gerald Crum', 'Kenny Gardner', 'Robb Hudspeth')",5.2
Scrooge & Marley,2012,tt2262073,Richard Knight Jr.,"('Peter Neville', 'David Pevsner', 'Tim Kazurinsky', 'Rusty Schwimmer', 'Bruce Vilanch')",5.6
Besties,2012,tt1843110,Rebecca Perry Cutter,"('Jackie Debatin', 'Corin Nemec', 'Christopher Backus', 'Madison Riley')",6.1
Sake-Bomb,2013,tt2314414,Junya Sakino,"('Gaku Hamada', 'Eugene Kim', 'Marlane Barnes', 'Josh Brodis')",5.5
Slugterra: Eastern Caverns,2015,tt4886780,Ben Anderson,"('Andrew Duncan', 'Rich Johnson', 'Sam Vincent', 'Vincent Tong', 'Andrew Francis', 'Lee Tockar')",7.7
RockBarnes: The Emperor in You,2013,tt1858776,Ben McMillan,"('Erik Stolhanske', 'James Grace', 'Madisen Beaty', 'Michelle Lombardo')",8
Only You,2014,tt3477480,Hakan Yonat,"('Belçim Bilgin', 'Ibrahim Celikkol', 'Kerem Can', 'Necmi Yapici')",7.3
The Road Within,2014,tt2962876,Gren Wells,"('Robert Sheehan', 'Dev Patel', 'Zoë Kravitz', 'Robert Patrick')",7
Lake Nowhere,2014,tt4416878,Christopher Phelps,"('Maxim Van Scoy', 'Wray Villanova', 'Laura Hajek', 'Nathan Andrew Wright', 'Melody Kology')",6.2
Run!,2013,tt3259226,Oudom Touch,"('Samol Odes', 'Vathanak Seth')",5.4
Savage High,2015,tt3830222,Manny Velazquez,"('Manny Velazquez', 'Marilyn Gonzalez', 'Michael Glenn', 'Ashley Perez', 'Ian Pierce')",7.4
Eye of the Hurricane,2012,tt1647665,Jesse Wolfe,"('Melanie Lynskey', 'Nicola Peltz Beckham', 'Colin Ford', 'Campbell Scott')",5.3
Shqipe,2013,tt2286746,Vilma Zenelaj,"('Arber Bamci', 'Ergys Bamci', 'Luis Bilali', 'Josefina Delia')",7.4
Viette,2012,tt1830900,Mye Hoang,"('Mye Hoang', 'Sean McBride', 'Josh Bednarsky', 'Chi Pham')",7.8
Nativity 2: Danger in the Manger!,2012,tt2089750,Debbie Isitt,"('David Tennant', 'Marc Wootton', 'Jason Watkins', 'Joanna Page')",5.3
Mr. What,2015,tt3847070,Shaun Maki,"('John Birchfield', 'Rochelle Bird', 'Denny Bryan', 'Dylan Bryan')",6.2
Billy Bates,2013,tt1507256,Jennifer DeLia,"('Joséphine de La Baume', 'Liz Foster', 'Heidi Hite', 'Bob Juergens')",7
Five Dances,2013,tt2186781,Alan Brown,"('Ryan Steele', 'Reed Luplau', 'Catherine Miller', 'Kimiye Corwin')",7
May in the Summer,2013,tt2492664,Cherien Dabis,"('Cherien Dabis', 'Alaadin Khasawneh', 'Alia Shawkat', 'Nadine Malouf')",5.7
The Sky Trembles and the Earth Is Afraid and the Two Eyes Are Not Brothers,2015,tt4881172,Ben Rivers,"('Óliver Laxe',)",6.3
Boychoir,2014,tt3302706,François Girard,"('Dustin Hoffman', 'Kathy Bates', 'Eddie Izzard', 'Kevin McHale')",6.7
Castles in the Sky,2014,tt3311900,Gillies MacKinnon,"('Eddie Izzard', 'Laura Fraser', 'Arran Tulloch', 'Lesley Harcourt')",6.8
Friends from France,2013,tt2071465,Philippe Kotlarski,"('Anne Weil', 'Soko', 'Jérémie Lippmann', 'Vladimir Friedman', 'Ania Bukstein')",6
Alabama Sasquatch,2012,tt2724608,Tommy Slama,"('A.J. Germaine', 'Phillip Tolle', 'Michael Cox', 'Sarah Kate Allsup')",5.8
Almost Che,2012,tt2731868,Sang-Hyo Yook,"('Kim In-kwon', 'Da-in Yoo', 'Yong-Joon Ahn', 'Kim Gi-Bang')",6
Evil Women Movies,2013,tt3007308,David Lussier,"('Stéphanie Aubry', 'Daniel Beaudoin', 'Andre Bedard', 'Annick Blanchard')",7.6
Drishyam,2015,tt4430212,Nishikant Kamat,"('Ajay Devgn', 'Shriya Saran', 'Tabu', 'Rajat Kapoor')",8.2
Broken City,2013,tt1235522,Allen Hughes,"('Mark Wahlberg', 'Russell Crowe', 'Catherine Zeta-Jones', 'Jeffrey Wright')",6.1
The Possession,2012,tt0431021,Ole Bornedal,"('Natasha Calis', 'Jeffrey Dean Morgan', 'Kyra Sedgwick', 'Madison Davenport')",5.9
Warehouse,2012,tt2511228,Joe Massa,"('Christian Massa', 'Chris Hide', 'Joe Massa', 'Eric Wilson', 'Christian Massa')",6.7
Stuck Outside of Phoenix,2013,tt2993392,Dean Mongan,"('Brandon Hannifin', 'Kat Bingham', 'Kristie Austin', 'Ethan Binder')",8.5
Final Prayer,2013,tt2781832,Elliot Goldner,"('Gordon Kennedy', 'Robin Hill', 'Aidan McArdle', 'Sarah Annis')",5.8
Bubble Bubble Meows and the Lame-O Baby Jib,2015,tt3777936,Matt Orefice,"('Travis Doane', 'David Fierman', 'Joe Giffels', 'Helen MacQueen')",7.8
Merge,2015,tt4985650,Justin Bull,"('Yohtaro Abe', 'James Coyle', 'Scott Fielding', 'Tommy Girdwood')",7.4
Labyrinth of Lies,2014,tt3825638,Giulio Ricciarelli,"('André Szymanski', 'Alexander Fehling', 'Friederike Becht', 'Johannes Krisch')",7.3
When the Game Stands Tall,2014,tt2247476,Thomas Carter,"('Jim Caviezel', 'Alexander Ludwig', 'Michael Chiklis', 'Laura Dern')",6.6
Project Naptime in Sweden,2014,tt13145098,Mischa Sigtermans,"(""Wijnand Huis in 't Veld"", 'Mischa Sigtermans')",7.8
The Island of Secrets,2014,tt3358328,Taavi Vartia,"('Nuutti Konttinen', 'Emil Auno', 'Veikka Vainikka', 'Ifigeneia Tzola')",5.1
Princess of Rome,2015,tt4676508,Hadi Mohammadian,"('Nasser Tahmasb', 'Arman Afifeh', 'Hosni Badr Aldin', 'Mohsen Avid')",6
Beyond the Darkness,2014,tt4560754,Nick Young,"('Laura Reintertson', 'Cole Stevenson', 'Nicholas Koscik', 'Tom Milton')",6.1
Stalemate,2014,tt3585522,John C. Koch,"('William H. Frey III', 'Nadia Kiyatkina', 'Catarina Morgado', 'Sarah-Doe Osborne')",9.1
Karakara,2012,tt2104051,Claude Gagnon,"('Yûki Kudô', 'Gabriel Arcand', 'Megumi Tomita', 'Atta Yuichi')",6.5
A Borrowed Identity,2014,tt2841572,Eran Riklis,"('Tawfeek Barhom', 'Razi Gabareen', 'Yaël Abecassis', 'Michael Moshonov')",7.2
Delta of the Dead 7: The Lost Medallion,2012,tt1964638,Michael Heimark,"('Christian Brabrand', 'Alexander Heimark', 'Michael Heimark', 'Jonas Ibsen')",5.7
Hold'em,2014,tt3656414,Clay Dumaw,"('Emerson Kingsley', 'Jay Storey', 'Peter Doroha', 'David Iannotti')",6.6
Journey to the Center of My Brain,2014,tt4241034,Aniket Dasgupta,"('Kenneth Sebastian', 'Kenneth Sebastian')",8.8
Nesting,2012,tt1705126,John Chuldenko,"('Todd Grinnell', 'Ali Hillis', 'Kevin Linehan', 'Erin Chambers')",5.8
Loud Pack,2012,tt9692048,Kamal Smith,"('Kamal Smith',)",8.5
Silver Case: Director's Cut,2015,tt4530316,Christian Filippella,"('Eric Roberts', 'Seymour Cassel', 'Brian Keith Gamble', 'Chris Facey')",6.7
The Activist,2014,tt2631072,Cyril Morin,"('Chadwick Brown', 'Tonantzin Carmelo', 'Michael Spears', 'Ron Roggé')",5.3
