Title,Year,Movie ID,Director,Stars,Votes
Guardia de Male,2018,tt6681352,Brian Kilby,"('Adam Lorenz', 'Patrick L. Dear', 'Sadie Tate', 'Amanda Bell')",5.8
Saint Maud,2019,tt7557108,Rose Glass,"('Morfydd Clark', 'Caoilfhionn Dunne', 'Jennifer Ehle', 'Marcus Hutton')",6.7
The Strange Ones,2017,tt6014904,Christopher Radcliff,"('Lauren Wolkstein', 'Alex Pettyfer', 'James Freedson-Jackson', 'Emily Althaus', 'Gene Jones')",5.1
Virgin Hunters 2,2016,tt6101516,Cybil Richards,"('Jerry Banks', 'Dru Berrymore', 'Amber Newman', 'Nikki Steel')",5.8
YouTube Poop: The Movie,2017,tt6479344,Myles Byrne-Dunhill,(),7.1
Nose to Tail,2018,tt8272332,Jesse Zigelstein,"('Aaron Abrams', 'Lara Jean Chorostecki', 'Ennis Esmer', 'Salvatore Antonio')",5.9
A Change in the Weather,2017,tt5570086,Jon Sanders,"('Meret Becker', 'Douglas Finch', 'Maxine Finch', 'Emma Garden')",5.3
Indie Guys,2016,tt5460418,Jarrod Crooks,"('Gregory Kuper', 'Jarrod Crooks', 'Gregory Kuper', 'Brian Alberth', 'Jonathan Aldrich')",6.4
Seven and a Half Dates,2018,tt14606680,Biodun Stephen,"('Toyin Abraham', 'Prince Agho', 'Roxy Antak', 'Fathia Balogun')",5.7
The Extrovert,2017,tt5263326,James Pinedo II,"('Brandt Binkley', 'Chase Cargill', 'Kimberly Connolly', 'Gregor Haley')",7.2
SURVIVAL,2017,tt7585164,Brian Sanders,"('Ashley Burton', 'Andrew Curry', 'Chris Salley', 'Brian Sanders')",6.6
Sword of Trust,2019,tt8484012,Lynn Shelton,"('Marc Maron', 'Jon Bass', 'Michaela Watkins', 'Jillian Bell')",6.3
The Innocent Bastard,2016,tt3810486,Igor Maltagliati,"('Emilia Verginelli', 'Piero Maggiò', 'Caterina Silva', 'Raffaele Vannoli')",5.7
Love Kills,2016,tt5614236,Felix Limardo,"('Laura Harring', 'Octavio Pisano', 'Bruce Davison', 'Natasha Domínguez')",8.3
Babymetal: Live at Tokyo Dome: Black Night,2017,tt11059178,Key Kobayashi,"('Moa Kikuchi', 'Yui Mizuno', 'Suzuka Nakamoto')",8.5
Lie Exposed,2019,tt8262686,Jerry Ciccoritti,"('Benjamin Ayres', 'Megan Follows', 'Bruce Greenwood', 'David Hewlett')",5.8
Flesh of My Flesh,2016,tt5891194,Emir Skalonja,"('Al Baker', 'Michael Balch', 'Catherine Brundage', 'Shawn M. Essler')",8.6
After the End,2017,tt4351916,Ron Hanks,"('Alex Frnka', 'Justin Dwayne Hall', 'Kevin E. West', 'Dot-Marie Jones')",5.3
Head Full of Honey,2018,tt5836706,Til Schweiger,"('Nick Nolte', 'Matt Dillon', 'Emily Mortimer', 'Sophie Lane')",5.4
Blood of the Mummy,2019,tt7053948,Christine Parker,"('Laura Bridges', 'Gill Hope Thornton', 'Lily Cabrera', 'Justin Z. Cole')",5.6
Camp New: Humble Pie,2017,tt6870762,Kim Robinson,"('Nicole Mauck', 'Eve Conley', 'Chad Goodwin', 'Emmy Anderson')",5.8
Senior Love Triangle,2019,tt8083936,Kelly Blatz,"('Travis Van Winkle', 'Tom Bower', 'Matt Bush', 'Michelle C. Bonilla')",6.8
Tau,2018,tt4357394,Federico D'Alessandro,"('Maika Monroe', 'Ed Skrein', 'Gary Oldman', 'Fiston Barek')",5.8
Wildlings,2019,tt9318730,Martin Makariev,"('Luiza Grigorova', 'Yana Marinova', 'Basil Eidenbenz', 'Ben Cross')",5.4
Dinner,2016,tt6137968,Jay Franklyn Jituboh,"('Okey Uzoeshi', 'Keira Hewatch', 'Enyinna Nwigwe', 'Kehinde Bankole')",6.7
The Rainbow Experiment,2018,tt5037684,Christina Kallas,"('Kevin Kane', 'Christian Coulson', 'Francis Benhamou', 'Chris Beetem')",5.7
A Fish Tale,2017,tt5784250,Charlie Vaughn,"('Robert Carradine', 'Martin Klebba', 'Lexi Giovagnoli', 'Charlie Vaughn')",6.3
Don't Breathe,2016,tt4160708,Fede Alvarez,"('Stephen Lang', 'Jane Levy', 'Dylan Minnette', 'Daniel Zovatto')",7.1
Phantom Mary,2019,tt8783154,Aniello De Angelis,"('Hanna White', 'Aniello De Angelis', 'Tasha Newell', 'Jeremy Chan')",6.7
Blues for Life,2016,tt3523996,Dewey Allen,"('Mando Allen', 'Raheem Allen', 'Camille Blouin', 'Dominique Booker')",5.8
All We Had,2016,tt3910814,Katie Holmes,"('Katie Holmes', 'Stefania LaVie Owen', 'Eve Lindley', 'Richard Kind')",5.9
Standing Up for Sunny,2019,tt3174890,Steven Vidler,"('RJ Mitte', 'Radha Mitchell', 'Sam Reid', 'Matt Nable')",6.7
In a New York Minute,2019,tt10107868,Ximan Li,"('Celia Au', 'Amy Chang', 'Yi Liu', 'Ludi Lin')",9
The Dark Knight Returns: An Epic Fan Film,2016,tt6274696,Wyatt Weed,"('Wyatt Weed', 'Rick McGougan', 'John Contini', 'John Reidy')",6.8
A Feast of Man,2017,tt4151002,Caroline Golum,"('Laurence Bond', 'Marleigh Dunlap', 'Zach Fleming', 'Jennifer Golum')",5.2
Miss Arizona,2018,tt7356166,Autumn McAlpin,"('Johanna Braddy', 'Kyle Howard', 'Blake McAlpin', 'Missi Pyle')",5.6
In Like Flynn,2018,tt5303442,Russell Mulcahy,"('Thomas Cocquerel', 'Corey Large', 'William Moseley', 'Clive Standen')",5.1
Cardinals,2017,tt5618692,Grayson Moore,"('Aidan Shipley', 'Sheila McCarthy', 'Katie Boland', 'Grace Glowicki', 'Noah Reid')",5.6
Big Bear,2017,tt4986754,Joey Kern,"('Pablo Schreiber', 'Adam Brody', 'Tyler Labine', 'Toby Huss')",5.1
Happiness Adjacent,2018,tt6902722,Rob Williams,"('Adam Fried', 'Ian Dick', 'Rachel Alig', 'Jorgie Goico')",5.6
Kreuzberg,2017,tt7699316,Carl Bessai,"('Denise Owono', 'Sammy Ounis', 'Lila Gürmen', 'Horst Günter Marx')",6.6
Spider-Man: Vengeance,2016,tt5727514,Cameron Dodd,"('Mark Ricci', 'Kaleb Carmichael', 'Sydney Hall', 'Greg Campbell')",6.2
Ready Player One,2018,tt1677720,Steven Spielberg,"('Tye Sheridan', 'Olivia Cooke', 'Ben Mendelsohn', 'Lena Waithe')",7.4
Lemon Drop,2018,tt2396557,Stephanie Greenquist,"('Sammi Lappin', 'David Pinion', 'Paul Michael Draper', 'Marcus Henderson')",7.2
The Great Pretender,2019,tt11090828,Zachary Oberzan,"('Zachary Oberzan', 'Maya Mertens', 'Diede Blok', 'Karlien Meganck')",8.7
Groove,2017,tt5597162,Ryan McDonough,"('Clara McGregor', 'Cameron Fuller', 'Adrian Enscoe', 'Samuel Kay Forrest')",7.6
1985,2016,tt5932546,Kang Vang,"('Chang Yang', 'Mai Youa Her', 'Vue Pao Her', 'Antonio Hunt')",8
DanTDM on Tour,2017,tt18351032,Ben Woolf,"('Daniel Middleton', 'Dr. Trayaurus', 'Danielle Tabor', 'Rebekah Staton')",8.4
Mike Boy,2017,tt5621300,Hamzah Tarzan,"('Hugh Massey', 'Emily Killian', 'Robert Sisko', 'Gerard Sanders')",6.1
The Hollars,2016,tt3714720,John Krasinski,"('Sharlto Copley', 'Charlie Day', 'Richard Jenkins', 'Anna Kendrick')",6.6
Bad Samaritan,2018,tt3203528,Dean Devlin,"('David Tennant', 'Robert Sheehan', 'Kerry Condon', 'Carlito Olivero')",6.4
Desk Clerk,2019,tt10234740,Gary Lee Vincent,"('Michelle Bowser', 'Lynn Lowry', 'Beck Rosser', 'Gary Lee Vincent')",5.3
Space People 2,2017,tt6385860,Adam Griswold,"('Adam Griswold', 'Hannah Heckman-McKenna', 'Rebecca Howland', 'Sabrina Cuffie')",6.2
Custody Road,2018,tt6212586,John Lacy,"('Rachael Markarian', 'Justin Johnson Cortez', 'Trevor Snarr', 'Torrei Hart')",7.2
National Theatre Live: The Threepenny Opera,2016,tt6846238,Rufus Norris,"('Nick Wickham', 'Rory Kinnear', 'Rosalie Craig', 'Haydn Gwynne', 'Sarah Amankwah')",8.2
Cities of Last Things,2018,tt4397342,Wi Ding Ho,"('Jack Kao', 'Hong-Chi Lee', 'Louise Grinberg', 'Ning Ding')",6.3
Off the Rails,2017,tt6680116,David Jackson,"('Hannah Barefoot', 'Thomas Beaudoin', 'Andreas Damm', 'Andrea Cirie')",5.1
Can I Recognize Your Soul,2019,tt6273224,Struggle da Preacher,"('Struggle da Preacher', 'Anastasiya Karachevskaya', 'Jam Barodo Nebesky', 'Robynn Lin Fredericks')",7.3
Natural Selection,2016,tt3667792,Chad L. Scheifele,"('Mason Dye', 'Ryan Munzert', 'Anthony Michael Hall', 'Katherine McNamara')",5.1
Hardik AbhiNandan,2016,tt6011562,Keshwala Dev,"('Vimmy Bhatt', 'Shah Devarshi', 'Parmar Gopal', 'Gopal Hari')",8.8
Ishq My Religion,2019,tt8710194,Gurdeep Dhillon,"('Alexa Rose Vitale', 'Dolly Minhas', 'Simrrann Sabharwal', 'Jatinder Singh Grewal')",7.7
End of Fall,2016,tt4111958,Joselito Seldera,"('Blaise Miller', 'Kyle Sing', 'Claire Gordon-Harper', 'Paul Dillon')",6.3
Sinners Wanted,2018,tt7364756,Jimmy Jenkins,"('Joshua Jenkins', 'Clifton Powell', 'Lamman Rucker', 'Hope Blackstock', 'Traci Braxton')",7.7
King Kong - FAN FILM,2016,tt9542460,Jack Buchanan,"('Brett Charles', 'Jake Robertson', 'Sylvana Boonstra', 'Joshua Botelho')",8.1
Holly Star,2018,tt6268734,Michael A. Nickles,"('Katlyn Carlson', 'Michael A. Nickles', 'Erik Van Wyck', 'John Farrell')",5.3
Every Other Holiday,2018,tt7999950,Blair Hayes,"('Schuyler Fisk', 'David Clayton Rogers', 'Dee Wallace', 'Glenn Morshower')",6.9
Puppet Master: The Littlest Reich,2018,tt5685006,Sonny Laguna,"('Tommy Wiklund', 'Thomas Lennon', 'Jenny Pellicer', 'Nelson Franklin', 'Charlyne Yi')",5.4
Marrowbone,2017,tt5886440,Sergio G. Sánchez,"('George MacKay', 'Anya Taylor-Joy', 'Charlie Heaton', 'Mia Goth')",6.7
Under the Family Tree,2017,tt5879912,Constanze Knoche,"('Stephanie Amarell', 'Godehard Giese', 'Karin Hanczewski', 'Claudia Geisler-Bading')",5.6
Liebmann,2016,tt5144374,Jules Herrmann,"('Godehard Giese', 'Adeline Moreau', 'Fabien Ara', 'Bettina Grahs')",5.2
Four Wise Monkeys,2016,tt5343070,Julija Iruskinaite,"('James Unsworth', 'Andrei Alén', 'Sophie Brooke', 'Parry Glasspool')",9.3
The Jesus Freak,2017,tt3732024,Carl Jackson,"('Darius Alexander', 'Jayson Atz', 'Nzuri Za Austin', 'Timothy Aydelott')",5
Eugenia and John,2016,tt2997866,Hossein Keshavarz,"('Wesley Tunison', 'Venecia Troncoso', 'Keon Alexander', 'Lydiana Medellin')",7.8
The Lears,2017,tt5651952,Carl Bessai,"('Bruce Dern', 'Anthony Michael Hall', 'Sean Astin', 'Aly Michalka')",5.7
Rifftrax: Ice Cream Man,2018,tt16538300,Michael J. Nelson,"('Bill Corbett', 'Kevin Murphy')",6.4
Remembering Erik Lowhouse,2019,tt1980225,Paul Curtis,"('Neal Anderson', 'Kaleigh Bacher', 'Max Hunter', 'Steven Porter')",8
I See You,2019,tt6079516,Adam Randall,"('Helen Hunt', 'Jon Tenney', 'Owen Teague', 'Judah Lewis')",6.8
West of Sunshine,2017,tt6567012,Jason Raftopoulos,"('Damian Hill', 'Ty Perham', 'Arthur Angel', 'Kat Stewart')",5.9
Auld Lang Syne,2016,tt4779884,Johanna McKeon,"('J.T. Arbogast', 'Caleb Bark', 'Blake DeLong', 'Kimberly Dilts')",5.7
Evrensel Döngü: Yasam Agacina Yolculuk,2018,tt9223212,Furkan Kopuz,"('Furkan Kopuz', 'Adem Yildirim', 'Busenur Sahin', 'Ibrahim Yukaripinar')",6.9
Drugs & Other Love,2016,tt3317710,Noah Applebaum,"('Scott Parkin', 'Noah Applebaum', 'Julia Griswold', 'Andy Holton')",6.8
Big Brother Volcano,2017,tt6798514,Paul Briganti,"('Aya Cash', 'George Basil', 'Brandon Scott', 'Echo Kellum')",7.6
The Return of Alan Strange,2016,tt5625156,Michael J. Murphy,"('Patrick Olliver', 'Phil Lyndon', 'Judith Holding', 'Daniel Bailey')",6.1
Good After Bad,2017,tt5020744,Anne-Marie Hess,"('Maddie Hasson', 'Billy Burke', 'Dabier', 'Melora Walters')",6.1
Return to Zion Ranch,2017,tt5862542,John Plocher,"('Ephraim Strain', 'Nick DeBoer', 'Mike Finnegan', 'Adrian Garcia', 'Angelo Garcia')",7.6
10x10,2018,tt6210996,Suzi Ewing,"('Kelly Reilly', 'Luke Evans', 'Jill Winternitz', 'Noel Clarke')",5.1
We Can Be Heroes,2017,tt5917344,Claire Downes,"('Graeme Brookes', 'Sean Campion', 'Sam Cox', 'Marc Danbury')",7.2
Girls on Film 2: Before Dawn,2017,tt7152240,Hope Dickson Leach,"('Max Disgrace', 'Jeremy Hersh', 'Eimi Imanishi', 'Anne-Claire Jaulin', 'Kate Lefoe', 'Nanna Kristín Magnúsdóttir', 'Lud Mônaco', 'Lorelei Pepi', 'Rob Savage', 'Kai Stänicke', 'Rebecca Henderson', 'Taylor Hess', 'Caroline Ward', 'Haley Bishop')",5.5
Aladdin,2019,tt6139732,Guy Ritchie,"('Will Smith', 'Mena Massoud', 'Naomi Scott', 'Marwan Kenzari')",6.9
Eight,2016,tt3624210,Peter Blackburn,"('Jane Elizabeth Barry', 'Libby Munro', 'Cadence Parkes', 'Darrell Plumridge')",5.2
"Sonora, the Devil's Highway",2018,tt6833964,Alejandro Springall,"('Fernando Becerril', 'Juan Manuel Bernal', 'Rafael Cebrián', 'Joaquín Cosio')",6.3
Marital Problems,2017,tt4603176,Dia Taylor,"('Nick Capper', 'Callum Gault', 'Aleis Duffy', 'Neil Goldsmith')",6.5
Disconnected,2017,tt4117538,Anastazja Davis,"('Bridger Zadina', 'Darya Hope', ""Olivia d'Abo"", 'C. Thomas Howell')",5.8
Last Call for Nowhere,2016,tt5597946,Philippe de Chauveron,"('Ary Abittan', 'Medi Sadoun', 'Cyril Lecomte', 'Slimane Dazi')",5.7
The Day I Met Her,2017,tt6893214,Jimmy Humphrey,"('Bennett Duckworth', 'Bekah Beran', 'Brandon Ingram', 'Rocko Jerome')",8.1
Hymns of Abarise - Megan,2019,tt9299568,Alex De Luca,"('David Macey', 'Rachel Brownstein', 'Chris Lines', 'Mark Ward')",6.4
Crazy Fat Ethel,2016,tt2186723,Brian Dorton,"('Dixie Gers', 'Jenny Coulter', 'William Allen Nugent', 'Athena Prychodko')",5.2
La Palabra de Pablo,2018,tt5594352,Arturo Menendez,"('Paola Baldion', 'Carlos Aylagas', 'Leandro Sanchez Arauz', 'Luis Balibrera')",5.7
"So, You Want to Be a Gangster?",2018,tt4084672,Alex Kahuam,"('Omar Acosta', 'Gene Avakyan', 'Hythem Esiely Barrera', 'Natalia Borowsky')",7.8
Make Me Up,2018,tt8917774,Rachel Maclean,"('Rachel Maclean', 'Christina Gordon', 'Colette Dalal Tchantcho', 'Kirsty Strain')",6
Double Date,2017,tt6136778,Benjamin Barfoot,"('Danny Morgan', 'Georgia Groome', 'Michael Socha', 'Kelly Wenham')",5.9
The Garden Left Behind,2019,tt3453008,Flavio Alves,"('Michael Madsen', 'Edward Asner', 'Carlie Guevara', 'Danny Flaherty')",6
Lorik,2018,tt8215408,Aleksey Zlobin,"('Michael Poghosian', 'Evgeniya Dmitrieva', 'Irene Ayvazyan', 'Narine Grigoryan')",7.5
Colours Of Life,2018,tt8669826,Prakash Bharadwaj,"('Priyanshu Chatterjee', 'Patrali Chattopadhyay', 'Bharat Kaul', 'Sarmistha Nag')",7.5
Painted Woman,2017,tt6281242,James Cotten,"('Stef Dawson', 'Matt Dallas', 'Kiowa Gordon', 'David Thomas Jenkins')",5.6
1917,2019,tt8579674,Sam Mendes,"('Dean-Charles Chapman', 'George MacKay', 'Daniel Mays', 'Colin Firth')",8.2
Back Fork,2019,tt7155576,Josh Stewart,"('Josh Stewart', 'Agnes Bruckner', 'A.J. Cook', 'David Selby')",6
LICK,2019,tt10114190,Will Evans,"('Brady Hendricks', 'Alexander Hanly', 'Paige Martin', 'Ronald Melton Braxton')",8.1
"I, Timon",2017,tt5810000,Bramwell Noah,"('Dan Noah', 'Kylie Azzopardi', 'Kain Baigent', 'Melissa Barlas', 'Tiannah Clark')",7.6
Malignant,2018,tt8174110,Brandon Calvillo,"('Brandon Calvillo', 'Eliza Helm')",6
The Mortuary Collection,2019,tt7781432,Ryan Spindell,"('Tristan Byon', 'Eden Campbell', 'Hannah R. Loyd', 'Clancy Brown')",6.4
A Quiet Storm,2016,tt5086770,Jason Affolder,"('Morgan Glover', 'Martin Bats Bradford', 'Samantha Beaulieu', 'Terence Rosemore')",7.5
Payday,2017,tt7249616,David Lussier,"('Stephanie White', 'Andre Bedard', 'Daniel Beaudoin', 'David Lussier')",7.5
Ruin Me,2017,tt4807272,Preston DeFrancis,"('Marcienne Dwyer', 'Matt Dellapina', 'Chris Hill', 'Eva Hamilton')",5.2
Deepwater Horizon,2016,tt1860357,Peter Berg,"('Mark Wahlberg', 'Kurt Russell', 'Douglas M. Griffin', 'James DuMont')",7.1
Dirty Job,2018,tt11785628,Helio Martins Jr.,"('Alexia Annes', 'Edde Cardoso', 'Patrícia Luna', 'Maria Cecilia Mansur')",5.2
Portrete în pãdure,2017,tt3001826,Dinu Tãnase,"('Dan Condurache', 'Ofelia Popii', 'Radu Amzulescu', 'Simona Bondoc')",5.5
The Conductor,2018,tt8245936,Jeremy Mann,"('Nadezda Kuzmina', 'Tabitha Paigen', 'Ron Dolce', 'Blaire Carson')",7.3
Beyond the River,2017,tt4997036,Craig Freimond,"('Lemogang Tsipa', 'Grant Swanby', 'Israel Matseke-Zulu', 'Emily Child')",7.4
The Chaperone,2018,tt2690226,Michael Engler,"('Elizabeth McGovern', 'Haley Lu Richardson', 'Géza Röhrig', 'Victoria Hill')",6.6
Elixir of Immortality,2017,tt7881944,Stanislav Aistov,"('Anusaya', 'Aiswarya Behera', 'Sarvan Kumar', 'Shridhara Maharan')",9
At Eternity's Gate,2018,tt6938828,Vincent van Gogh,"('Julian Schnabel', 'Willem Dafoe', 'Rupert Friend', 'Oscar Isaac', 'Mads Mikkelsen')",6.9
Vault,2019,tt6838918,Tom DeNucci,"('Don Johnson', 'Lala Kent', 'Theo Rossi', 'Clive Standen')",5.5
Ola Bola,2016,tt5423310,Keng Guan Chiu,"('J.C. Chee', 'Luqman Hafidz', 'Saran Kumar', 'Bront Palarae')",7.6
Risen,2016,tt3231054,Jesus Christ,"('Kevin Reynolds', 'Joseph Fiennes', 'Tom Felton', 'Peter Firth', 'Cliff Curtis')",6.3
A Good Woman Is Hard to Find,2019,tt6624144,Abner Pastoll,"('Sarah Bolger', 'Edward Hogg', 'Andrew Simpson', 'Jane Brennan')",6.3
"Juliet, Naked",2018,tt5607096,Jesse Peretz,"(""Chris O'Dowd"", 'Rose Byrne', 'Ethan Hawke', ""Kitty O'Beirne"")",6.6
Learning to Breathe,2016,tt3696358,Dan Turner,"('Sam Hazeldine', 'Natalia Warner', 'Tony Marshall', 'Niamh McGrady')",5.5
Catacombe,2018,tt6438398,Victor D. Ponten,"('Kevin Janssens', 'Jade Olieberg', 'Orion Lee', 'Charlotte Vandermeersch')",5.6
The Matchmaker's Playbook,2018,tt7913934,Tosca Musk,"('Nick Bateman', 'Caitlin Carver', 'Tyler Johnson', 'Justene Alpert')",6.2
Around Here,2018,tt8633116,Martin Beirne,"('Conor Wallace', 'Emma Kearns', 'Dara Eaton', 'Gerard Adlum')",8.3
Vaselinetjie,2017,tt5335438,Corne van Rooyen,"('Nicole Bond', 'Marguerite van Eeden', 'Shaleen Surtie-Richards', 'Royston Stoffels')",7.2
The North Star,2016,tt2515134,Thomas K. Phillips,"('Jeremiah Trotter', 'Thomas C. Bartley Jr.', 'Clifton Powell', 'John Diehl')",5.6
Mortem,2016,tt6219800,Sergey A.,"('Sergey A.', 'Evgeniy Mishukhin', 'Mykola Yeriomin', 'Sergey Mudrov')",8.6
Come Out of the Bible,2016,tt7600184,Jun Cao,"('Aizhen Chen', 'Xinming Chen', 'Yuxin Chen')",8
Arctic,2018,tt6820256,Joe Penna,"('Mads Mikkelsen', 'Maria Thelma Smáradóttir', 'Tintrinai Thikhasuk')",6.8
Star Wars: The Dark Reckoning,2017,tt5957180,Mark Newton,"('Brian Woodward', 'Alexander Doddy', 'Sarah Greiner-Dudaniec', 'Sophia Leanne Kelly')",6
Gods of Egypt,2016,tt2404233,Alex Proyas,"('Brenton Thwaites', 'Nikolaj Coster-Waldau', 'Gerard Butler', 'Chadwick Boseman')",5.4
Lazarus,2018,tt21211282,Ivo van Hove,"('Gabrielle Brooks', 'Sophia Anne Caruso', 'Sydnie Christmas', 'Michael Esper')",7.9
Tenn,2017,tt5198764,James Franco,"('Michelle Arthur', 'Michael Bradley', 'Alon Dina', 'Emilio Garcia-Sanchez')",6.2
Datsche,2018,tt5808370,Lara Hewitt,"('Zack Segel', 'Kunle Kuforiji', 'Marie Céline Yildirim', 'Luis Lüps')",6.5
The Pastor's Daughters,2016,tt5449396,Sydnee Simone,"('Althria Berry-Goebel', 'Sydnee Simone', 'Alethea Bailey', 'Brandy Specks')",5.4
Maganda! Pinoy Boy vs Milk Man,2018,tt7875922,Matthew Victor Pastor,"('Kristen Condon', 'Josh Hayes', 'Koki Kaneko', 'Lamaroc')",5.3
The Reflection of Kripto,2016,tt5282572,Pauli Janhunen Calderón,"('Emilio Janhunen Calderón', 'Pauli Janhunen Calderón', 'David Anghel', 'Alvaro Grobet Calderón')",8.5
Preternatural,2016,tt4654772,Gav Chuckie Steel,"('Paul Dixon Barker', 'Gav Chuckie Steel', 'John Brown', 'Dan Bone')",5
Black Widow: A Land Bleeds,2017,tt3512798,Dinkar Rao,"('Shivani Grover', 'Sanjay Jain', 'Sanjay Jain', 'Preet Kanwal')",8
Pandora's Box 3 Vengeance,2017,tt7663692,Pandora Monrose,"('Pandora Monrose', 'Nellie MisFit', 'Christian Anthony Cross', 'Brenda Washington')",-
With Open Arms,2017,tt5804948,Philippe de Chauveron,"('Christian Clavier', 'Bryan Smeers', 'Ary Abittan', 'Elsa Zylberstein')",5.5
Mafiosa,2016,tt1477178,Yusaku Mizoguchi,"('Katrina Law', 'Fiona Dourif', 'Carmen Argenziano', 'Blake Berris')",6.5
Holy Air,2017,tt6590488,Shady Srour,"('Shady Srour', 'Laëtitia Eïdo', 'Samuel Calderon', 'Yussuf Abu-Warda')",6.5
Coffee and Blood,2016,tt5655912,David Lussier,"('Melissa Drouin', 'Julianna Dzhyma', 'Vicki Murhead', 'Martin Simard')",8
More Beautiful for Having Been Broken,2019,tt7326320,Nicole Conn,"('Zoe Ventoura', 'Kayla Radomski', 'Cale Ferrin', 'Bruce Davison')",5.9
Battle,2018,tt6854672,Katarina Launing,"('Lisa Teige', 'Fabian Svegaard Tapia', 'Vebjørn Enger', 'Charlott Utzig')",5.9
To B or Not to B,2016,tt3239126,Vierendrra Lalit,"('Rahul Roy', 'Trivikram Mattoo', 'Vivek Srivastav', 'Akansha Shivhare')",9.2
Triple Frontier,2019,tt1488606,J.C. Chandor,"('Ben Affleck', 'Oscar Isaac', 'Charlie Hunnam', 'Garrett Hedlund')",6.4
Chasing Shadows,2019,tt7390648,Aoun Khan,"('Cengiz Dervis', 'Lloyd Sparsi', 'Julie Rose Smith', 'Caspian Faye')",5.1
War of the Limelight,2016,tt5866950,Eric Hinwood,"('Taylor Desmond', 'Miguel Terrón', 'Kimberly English', 'Raydon Lobrin')",8.5
Little Monster,2018,tt7462322,James Plumb,"('Matthew Batte', 'Stacey Daly', 'Rose Granger', 'Matthew Hickinbottom')",5.8
On the Run,2019,tt5919800,Tony Tanelli Oliver,"('Kara Anthony', 'David Blak', 'David Chang', 'Jacklin Chang')",5.2
Parallel Parking,2018,tt6772586,Aby Rao,"('Suparna Thies', 'Keith Kittrelle', 'Jerry Adams', 'Amit Arya')",9.3
Frank & Fearless,2018,tt10112464,Gray Hofmeyr,"('Leon Schuster', 'Thembalethu Ntuli', 'Kenneth Nkosi', 'Khanyi Mbau')",5.4
Chad's Dental Nightmare,2017,tt7304574,Pete Jacelone,"('Chase Bolle', 'Matthew Woodward', 'Jack Caron', 'Brett Glassberg')",6
SpacePOP: Not Your Average Princesses,2017,tt7182694,Phillipa Alexander,"('Jorjeana Marie', 'Aileen Mythen', 'Penelope Rawlins')",7
Cars 3,2017,tt3606752,Brian Fee,"('Owen Wilson', 'Cristela Alonzo', 'Chris Cooper', 'Nathan Fillion')",6.7
Romang,2019,tt10449460,Chang-Geun Lee,"('Park Bo-kyung', 'Bae Hae-sun', 'Jo Han-chul', 'Yeong-suk Jeong')",6.7
Looking in the Mirror,2019,tt9050464,Derrick Hammond,"('James Dibz Hunter', 'Dorien Wilson', 'Avis-Marie Barnes', 'Cary-Hiroyuki Tagawa', 'Tray Chaney')",5.1
The Space Between Words,2019,tt6617586,Ian Stewart Fowler,"('Lindsae Klein', 'Seth Allen', 'Laurie Campbell-Leslie', 'Katie Daly')",6.6
Volbeat: Let's Boogie!: Live from Telia Parken,2018,tt15234980,Michael Poulsen,"('Jon Larsen', 'Rob Caggiano', 'Kaspar Boye Larsen')",8.9
Hyde,2019,tt15282942,Lucas Higham,"('Lucas Higham', 'Abigail Atkinson', 'Toby Speight', 'Abigail Brown')",8.7
Sophie and the Rising Sun,2016,tt4532818,Maggie Greenwald,"('Julianne Nicholson', 'Takashi Yamaguchi', 'Margo Martindale', 'Diane Ladd')",6.6
We Don't Belong Here,2017,tt3731580,Peer Pedersen,"('Catherine Keener', 'Anton Yelchin', 'Kaitlyn Dever', 'Riley Keough')",5
An Assortment of Christmas Tales in No Particular Order,2019,tt9813338,Chris Agoston,"('Clara Altimas', 'Nabil Badine', 'Neil Huber', 'Jason Priestley', 'Ryan Kiera Armstrong', 'Sara Waisglass', 'Adam Tsekhman')",8
Reveries of the Solitary Actor,2016,tt5136576,Hamid Benamra,"('Mohamed Adar', 'Stephanie Benamra', 'Hana Benamra', 'Malika Nedjadi')",6.2
Juveniles,2018,tt4465538,Nico Sabenorio,"('Beau Knapp', 'Stephen Moyer', 'Jessica Rothe', 'Trevor Jackson')",6.1
Ouija: The Awakening,2017,tt6209240,Joseph Jones,"('Joseph Jones', 'Janae Jones', 'Summer Quintanilla', 'Gabby Helene')",5.6
July Rising,2019,tt7306968,Chauncey Crail,"('Alexa Yeames', 'Johanna Putnam', 'Devin Ashley Whitten', 'Michael Ridley')",5.7
A Cowgirl's Story,2017,tt5704912,Timothy Armstrong,"('Bailee Madison', 'Chloe Lukasiak', 'Pat Boone', 'Aidan Alexander')",5.6
American Renegades,2017,tt4106376,Steven Quale,"('J.K. Simmons', 'Sullivan Stapleton', 'Charlie Bewley', 'Sylvia Hoeks')",5.5
Immortality,2016,tt4126704,Justin Wallace,"('Paul Tucker', 'Jermia Turner', 'Brendon Beltrame', 'Jay-Louise Clark')",7.4
Ghostland Boys,2016,tt5791072,Chris McElroy,"('Bob Bingham', 'Sage Blalock', 'Joel Jones', 'Aaron Lively')",6.4
ARQ,2016,tt5640450,Tony Elliott,"('Robbie Amell', 'Rachael Taylor', 'Shaun Benson', 'Gray Powell')",6.3
Camp New: Dollar Days,2017,tt8044940,Tony Robinson,"('Nicole Mauck', 'Evelena Suber', 'Amber West')",7.7
